chr,TnG_start,TnG_end,peaks
chr19,31334457,31334475,[485034]
chr19,31402103,31402121,[485047]
chr19,31593993,31594012,[485062]
chr19,31743327,31743345,[485087]
chr19,31779229,31779248,[485099]
chr19,32111997,32112015,[485155]
chr19,32135724,32135743,[485165]
chr19,32147743,32147761,[485173]
chr19,32176198,32176216,[485194]
chr19,32179690,32179709,[485196]
chr19,32197252,32197270,[485210]
chr19,32223856,32223874,[485227]
chr19,32274424,32274442,[485280]
chr19,32294552,32294570,[485297]
chr19,32303400,32303418,[485304]
chr19,32405863,32405881,[485364]
chr19,32626874,32626892,[485428]
chr19,32790396,32790414,[485492]
chr19,32818880,32818898,[485501]
chr19,32874623,32874642,[485516]
chr19,32939741,32939759,[485551]
chr19,33209809,33209827,[485661]
chr19,34074260,34074278,[485728]
chr19,34207347,34207366,[485770]
chr19,34288880,34288898,[485813]
chr19,34403956,34403974,[485858]
chr19,34569150,34569168,[485929]
chr19,34897682,34897700,[486014]
chr19,34950902,34950921,[486026]
chr19,34966035,34966053,[486029]
chr19,36016498,36016516,[486095]
chr19,36082963,36082981,[486106]
chr19,36257833,36257852,[486156]
chr19,36323924,36323942,[486169]
chr19,36531339,36531357,[486241]
chr19,36532079,36532097,[486242]
chr19,36731643,36731662,[486286]
chr19,36902922,36902940,[486329]
chr19,36928342,36928360,[486349]
chr19,37108418,37108437,[486403]
chr19,37347882,37347900,[486530]
chr19,37357716,37357735,[486537]
chr19,37696699,37696717,[486670]
chr19,37698922,37698940,[486675]
chr19,37724704,37724722,[486688]
chr19,38011615,38011633,[486761]
chr19,38046349,38046367,[486785]
chr19,38433612,38433630,[486855]
chr19,38642001,38642020,[486899]
chr19,38858317,38858335,[486927]
chr19,38982062,38982080,[486949]
chr19,40334098,40334116,[487006]
chr19,40375472,40375491,[487021]
chr19,40395794,40395812,[487037]
chr19,40441196,40441214,[487062]
chr19,40583270,40583288,[487103]
chr19,40589648,40589666,[487108]
chr19,40626492,40626511,[487121]
chr19,40819403,40819421,[487201]
chr19,41038388,41038407,[487289]
chr19,41089969,41089987,[487308]
chr19,41092109,41092127,[487309]
chr19,41305313,41305331,[487362]
chr19,41317703,41317721,[487367]
chr19,41764790,41764808,[487550]
chr19,41769140,41769158,[487554]
chr19,41773862,41773881,[487555]
chr19,41811378,41811397,[487568]
chr19,41918902,41918920,[487615]
chr19,42120293,42120311,[487697]
chr19,42158364,42158382,[487722]
chr19,42256539,42256557,[487759]
chr19,42922729,42922747,[487937]
chr19,43188752,43188770,[487962]
chr19,43244560,43244578,[487972]
chr19,43464146,43464164,[487987]
chr19,43496003,43496022,[487998]
chr19,43816210,43816228,[488124]
chr19,43926716,43926734,[488166]
chr19,44487339,44487357,[488349]
chr19,44545017,44545035,[488363]
chr19,45238250,45238268,[488509]
chr19,45333116,45333135,[488538]
chr19,45346282,45346301,[488539]
chr19,45460790,45460809,[488557]
chr19,45538081,45538100,[488582]
chr19,45594892,45594911,[488618]
chr19,45958619,45958637,[488710]
chr19,46248992,46249010,[488785]
chr19,46275529,46275548,[488790]
chr19,46343697,46343715,[488828]
chr19,46391116,46391134,[488847]
chr19,46448010,46448028,[488864]
chr19,46561230,46561249,[488943]
chr19,46602530,46602548,[488960]
chr19,46620090,46620108,[488972]
chr19,46662393,46662411,[488998]
chr19,46823149,46823167,[489041]
chr19,46964726,46964744,[489103]
chr19,47043736,47043755,[489143]
chr19,47155019,47155037,[489182]
chr19,47188658,47188676,[489200]
chr19,47338075,47338093,[489260]
chr19,47514739,47514757,[489363]
chr19,47538893,47538911,[489376]
chr19,47915512,47915530,[489511]
chr19,47943150,47943168,[489527]
chr19,49443858,49443876,[489601]
chr19,50246148,50246166,[489612]
chr19,52531561,52531579,[489663]
chr19,53078997,53079016,[489717]
chr19,53131427,53131446,[489741]
chr19,53460451,53460469,[489970]
chr19,53489602,53489620,[489997]
chr19,53852846,53852864,[490142]
chr19,53862707,53862725,[490149]
chr19,53871887,53871905,[490157]
chr19,53937472,53937490,[490197]
chr19,53983456,53983474,[490211]
chr19,54151963,54151982,[490259]
chr19,54152074,54152093,[490259]
chr19,54248753,54248771,[490272]
chr19,55098469,55098488,[490324]
chr19,55275164,55275182,[490381]
chr19,55462507,55462525,[490435]
chr19,55609968,55609986,[490482]
chr19,55618771,55618790,[490484]
chr19,55712824,55712842,[490530]
chr19,55730771,55730790,[490536]
chr19,56173368,56173386,[490693]
chr19,56370454,56370472,[490744]
chr19,56756489,56756507,[490873]
chr19,57129324,57129342,[491033]
chr19,57169710,57169728,[491059]
chr19,57803015,57803033,[491246]
chr19,57808503,57808521,[491248]
chr19,58348460,58348478,[491397]
chr19,59042939,59042958,[491565]
chr19,59390280,59390299,[491671]
chr19,59918375,59918394,[491743]
chr19,59930245,59930264,[491747]
chr19,60153261,60153279,[491778]
chr19,60464220,60464238,[491829]
chr19,60756833,60756851,[491902]
chr19,60955985,60956004,[491972]
chr19,61053016,61053034,[492014]
chr19,61057564,61057582,[492018]
chr2,3089562,3089580,[37663]
chr2,3348720,3348738,[37739]
chr2,3356039,3356057,[37741]
chr2,3471761,3471779,[37774]
chr2,3505607,3505625,[37781]
chr2,3668871,3668889,[37851]
chr2,3669517,3669536,[37852]
chr2,3762939,3762958,[37918]
chr2,4166410,4166428,[38010]
chr2,4256384,4256402,[38035]
chr2,4344600,4344618,[38074]
chr2,4372971,4372989,[38094]
chr2,4402926,4402944,[38110]
chr2,4454579,4454597,[38138]
chr2,4482010,4482028,[38158]
chr2,4550983,4551001,[38191]
chr2,5158584,5158602,[38359]
chr2,5346370,5346388,[38404]
chr2,5710176,5710195,[38529]
chr2,5950714,5950732,[38599]
chr2,5977670,5977688,[38608]
chr2,6169228,6169246,[38656]
chr2,6459157,6459175,[38810]
chr2,7534701,7534719,[39099]
chr2,8341811,8341829,[39112]
chr2,8380472,8380491,[39114]
chr2,8774857,8774875,[39132]
chr2,8797051,8797069,[39133]
chr2,9536065,9536084,[39229]
chr2,9593876,9593894,[39249]
chr2,9637627,9637645,[39265]
chr2,9847647,9847665,[39335]
chr2,9889477,9889495,[39374]
chr2,10098833,10098852,[39466]
chr2,10276377,10276395,[39520]
chr2,10312470,10312488,[39533]
chr2,10383444,10383463,[39570]
chr2,11021609,11021628,[39662]
chr2,11239753,11239771,[39757]
chr2,11454790,11454808,[39844]
chr2,11487675,11487693,[39855]
chr2,11564324,11564342,[39912]
chr2,11623919,11623937,[39945]
chr2,11969331,11969349,[40049]
chr2,12049650,12049669,[40064]
chr2,12059706,12059724,[40072]
chr2,12138962,12138980,[40084]
chr2,12227143,12227161,[40110]
chr2,12312619,12312637,[40130]
chr2,13205090,13205108,[40263]
chr2,13263398,13263416,[40290]
chr2,13386128,13386146,[40324]
chr2,13391436,13391454,[40325]
chr2,13399891,13399909,[40334]
chr2,13411176,13411194,[40344]
chr2,13430314,13430332,[40355]
chr2,13472562,13472580,[40367]
chr2,13628200,13628218,[40426]
chr2,14053895,14053914,[40498]
chr2,14154678,14154696,[40528]
chr2,14252190,14252208,[40582]
chr2,14936738,14936756,[40697]
chr2,14998033,14998052,[40713]
chr2,15027478,15027496,[40719]
chr2,15027566,15027584,[40719]
chr2,15055843,15055861,[40731]
chr2,15150386,15150404,[40750]
chr2,15202273,15202291,[40754]
chr2,16169491,16169509,[40797]
chr2,16182964,16182982,[40802]
chr2,16387678,16387696,[40863]
chr2,16403532,16403550,[40870]
chr2,16407694,16407713,[40873]
chr2,16443986,16444004,[40884]
chr2,16491502,16491520,[40902]
chr2,16709541,16709560,[40939]
chr2,17531573,17531591,[41041]
chr2,17740643,17740661,[41083]
chr2,17910081,17910100,[41132]
chr2,17964192,17964210,[41156]
chr2,18065183,18065202,[41200]
chr2,18159719,18159737,[41229]
chr2,18430645,18430663,[41289]
chr2,18517325,18517343,[41299]
chr2,18734498,18734517,[41378]
chr2,18773289,18773307,[41389]
chr2,18857482,18857500,[41422]
chr2,18919044,18919062,[41462]
chr2,18947155,18947173,[41491]
chr2,18958053,18958072,[41504]
chr2,19640132,19640150,[41731]
chr2,19683066,19683084,[41755]
chr2,20547637,20547655,[41840]
chr2,21146705,21146723,[41965]
chr2,22690087,22690105,[42071]
chr2,22784366,22784385,[42109]
chr2,22843473,22843491,[42149]
chr2,22941434,22941452,[42170]
chr2,23565283,23565301,[42274]
chr2,24046630,24046648,[42290]
chr2,24048499,24048518,[42291]
chr2,24182802,24182820,[42304]
chr2,24187682,24187700,[42309]
chr2,24295227,24295245,[42323]
chr2,24310969,24310987,[42331]
chr2,24841896,24841915,[42514]
chr2,24850631,24850650,[42519]
chr2,25004195,25004213,[42572]
chr2,25008467,25008485,[42573]
chr2,25008498,25008516,[42573]
chr2,25413705,25413724,[42735]
chr2,25498741,25498759,[42772]
chr2,26054110,26054128,[42927]
chr2,26065463,26065481,[42934]
chr2,26352165,26352183,[43024]
chr2,26408670,26408689,[43044]
chr2,26498418,26498436,[43085]
chr2,26773454,26773473,[43215]
chr2,26960894,26960920,[43255]
chr2,27025939,27025957,[43274]
chr2,27046053,27046072,[43289]
chr2,27356179,27356197,[43421]
chr2,27492958,27492976,[43509]
chr2,27560928,27560946,[43538]
chr2,27590724,27590743,[43549]
chr2,27691330,27691349,[43586]
chr2,27697692,27697711,[43592]
chr2,27714267,27714286,[43602]
chr2,27728064,27728082,[43610]
chr2,27746186,27746204,[43627]
chr2,27874954,27874973,[43657]
chr2,28110874,28110893,[43735]
chr2,28299776,28299794,[43784]
chr2,28426675,28426693,[43822]
chr2,28727818,28727837,[43953]
chr2,28755659,28755677,[43962]
chr2,29052099,29052118,[44028]
chr2,29243537,29243555,[44083]
chr2,29266872,29266890,[44100]
chr2,29430802,29430820,[44143]
chr2,29554182,29554200,[44183]
chr2,29657550,29657568,[44242]
chr2,29674293,29674311,[44258]
chr2,29689545,29689563,[44270]
chr2,30093881,30093899,[44401]
chr2,30129098,30129117,[44414]
chr2,30547641,30547659,[44538]
chr2,30601683,30601702,[44564]
chr2,30897155,30897174,[44703]
chr2,31087072,31087091,[44790]
chr2,31108375,31108393,[44803]
chr2,31112007,31112025,[44805]
chr2,31147248,31147267,[44846]
chr2,31202571,31202590,[44879]
chr2,31309710,31309728,[44915]
chr2,31707053,31707072,[45019]
chr2,31771320,31771338,[45046]
chr2,31914266,31914285,[45095]
chr2,31929952,31929970,[45098]
chr2,31959861,31959880,[45108]
chr2,32151653,32151671,[45186]
chr2,32495859,32495878,[45286]
chr2,32503101,32503119,[45292]
chr2,32581745,32581763,[45340]
chr2,32942515,32942533,[45551]
chr2,33127553,33127571,[45621]
chr2,33581665,33581683,[45786]
chr2,33682370,33682388,[45814]
chr2,33818618,33818636,[45860]
chr2,33838405,33838423,[45863]
chr2,33868934,33868952,[45885]
chr2,34198863,34198881,[45974]
chr2,34249757,34249776,[45981]
chr2,34777473,34777492,[46090]
chr2,34883442,34883460,[46127]
chr2,35045230,35045248,[46190]
chr2,35183349,35183367,[46233]
chr2,35189042,35189060,[46236]
chr2,35201390,35201408,[46242]
chr2,35233356,35233375,[46259]
chr2,35476482,35476501,[46411]
chr2,35614265,35614283,[46480]
chr2,35755576,35755595,[46572]
chr2,36247149,36247168,[46772]
chr2,37575923,37575941,[46838]
chr2,38147911,38147929,[47010]
chr2,38291715,38291733,[47056]
chr2,38379390,38379408,[47091]
chr2,38472956,38472974,[47115]
chr2,38823832,38823850,[47271]
chr2,43269809,43269827,[47473]
chr2,43737852,43737871,[47535]
chr2,43916652,43916671,[47609]
chr2,44030211,44030229,[47622]
chr2,44094673,44094691,[47633]
chr2,44597210,44597228,[47713]
chr2,44901994,44902012,[47757]
chr2,44923263,44923281,[47765]
chr2,44981104,44981122,[47796]
chr2,45042280,45042298,[47827]
chr2,45151868,45151886,[47908]
chr2,45285157,45285175,[47985]
chr2,45296987,45297005,[47988]
chr2,45951650,45951669,[48119]
chr2,46312819,46312837,[48174]
chr2,46533582,46533600,[48217]
chr2,46539050,46539068,[48220]
chr2,48318624,48318643,[48296]
chr2,48375189,48375207,[48318]
chr2,48469619,48469638,[48363]
chr2,48477070,48477088,[48368]
chr2,48754770,48754789,[48431]
chr2,48766629,48766647,[48434]
chr2,49154234,49154252,[48518]
chr2,49350297,49350316,[48555]
chr2,49425718,49425736,[48588]
chr2,49780722,49780740,[48721]
chr2,49926104,49926122,[48787]
chr2,50067088,50067106,[48816]
chr2,50096448,50096466,[48819]
chr2,50539861,50539879,[48891]
chr2,50573215,50573233,[48902]
chr2,50635575,50635593,[48921]
chr2,50676368,50676386,[48940]
chr2,50802694,50802712,[48983]
chr2,50816542,50816561,[48993]
chr2,50824509,50824528,[48997]
chr2,50888917,50888935,[49028]
chr2,50983015,50983033,[49063]
chr2,50983985,50984004,[49064]
chr2,51056266,51056284,[49094]
chr2,51376243,51376261,[49182]
chr2,51626199,51626217,[49242]
chr2,51915077,51915096,[49306]
chr2,51953943,51953962,[49320]
chr2,52391161,52391179,[49412]
chr2,52418945,52418963,[49419]
chr2,52421242,52421260,[49422]
chr2,52466414,52466432,[49447]
chr2,52526139,52526157,[49480]
chr2,52622761,52622779,[49525]
chr2,52822270,52822288,[49574]
chr2,52846749,52846767,[49585]
chr2,52979600,52979618,[49673]
chr2,53004301,53004319,[49689]
chr2,53672589,53672608,[49756]
chr2,56953569,56953587,[49855]
chr2,57185426,57185444,[49904]
chr2,57365505,57365523,[49968]
chr2,57902793,57902811,[50052]
chr2,58184478,58184497,[50153]
chr2,58436920,58436939,[50205]
chr2,58489822,58489841,[50224]
chr2,58503622,58503640,[50229]
chr2,58558912,58558930,[50256]
chr2,58978264,58978282,[50350]
chr2,59228752,59228771,[50414]
chr2,59484581,59484599,[50521]
chr2,59527854,59527872,[50539]
chr2,59539969,59539988,[50545]
chr2,59624161,59624180,[50571]
chr2,59631460,59631479,[50578]
chr2,59740633,59740651,[50636]
chr2,59740703,59740721,[50636]
chr2,59748001,59748019,[50641]
chr2,59757098,59757116,[50645]
chr2,59828761,59828779,[50680]
chr2,59961801,59961819,[50726]
chr2,59969196,59969214,[50730]
chr2,60155753,60155771,[50830]
chr2,60370112,60370130,[50917]
chr2,60407729,60407747,[50929]
chr2,60444846,60444864,[50934]
chr2,60608251,60608269,[50967]
chr2,60874342,60874361,[51102]
chr2,60939623,60939641,[51136]
chr2,61079770,61079789,[51173]
chr2,61315356,61315375,[51218]
chr2,61316440,61316458,[51219]
chr2,61533328,61533346,[51284]
chr2,61561481,61561500,[51289]
chr2,62285368,62285386,[51418]
chr2,62348311,62348330,[51435]
chr2,62352166,62352184,[51436]
chr2,62412603,62412621,[51471]
chr2,62516839,62516857,[51508]
chr2,62664491,62664509,[51561]
chr2,62672938,62672956,[51565]
chr2,63087061,63087079,[51597]
chr2,65224033,65224052,[51769]
chr2,65346989,65347008,[51815]
chr2,65347494,65347513,[51816]
chr2,65393271,65393289,[51826]
chr2,65540921,65540939,[51872]
chr2,65787651,65787669,[51901]
chr2,65920814,65920832,[51941]
chr2,66142166,66142184,[51991]
chr2,66144893,66144911,[51996]
chr2,66206608,66206626,[52028]
chr2,66772710,66772728,[52073]
chr2,67122426,67122444,[52080]
chr2,68450475,68450494,[52212]
chr2,68733327,68733345,[52246]
chr2,69047412,69047431,[52393]
chr2,69051757,69051775,[52395]
chr2,69493382,69493400,[52526]
chr2,69987236,69987254,[52659]
chr2,69988164,69988183,[52660]
chr2,70022027,70022045,[52670]
chr2,70506022,70506040,[52777]
chr2,70538510,70538528,[52782]
chr2,70608683,70608701,[52802]
chr2,70655550,70655569,[52822]
chr2,70672472,70672490,[52830]
chr2,70808618,70808636,[52862]
chr2,70833380,70833399,[52875]
chr2,70871135,70871153,[52892]
chr2,71104871,71104890,[52980]
chr2,71327038,71327057,[53042]
chr2,71474705,71474724,[53096]
chr2,71696874,71696893,[53190]
chr2,71706673,71706692,[53195]
chr2,71715925,71715943,[53197]
chr2,71752256,71752274,[53221]
chr2,71767488,71767507,[53230]
chr2,72079372,72079391,[53337]
chr2,72114078,72114097,[53348]
chr2,72144908,72144926,[53365]
chr2,72197192,72197210,[53386]
chr2,72201887,72201906,[53391]
chr2,72297709,72297728,[53426]
chr2,72551457,72551475,[53529]
chr2,72984361,72984379,[53638]
chr2,73055936,73055954,[53679]
chr2,73206089,73206107,[53719]
chr2,73390471,73390489,[53772]
chr2,73475749,73475767,[53830]
chr2,73775885,73775903,[53931]
chr2,73856396,73856414,[53940]
chr2,73944724,73944742,[53967]
chr2,74606496,74606514,[54035]
chr2,74642721,74642740,[54039]
chr2,75158853,75158871,[54206]
chr2,75220996,75221015,[54212]
chr2,76065294,76065312,[54513]
chr2,76504535,76504553,[54611]
chr2,76676570,76676588,[54652]
chr2,76927125,76927143,[54679]
chr2,76951383,76951401,[54681]
chr2,77456861,77456879,[54820]
chr2,77527077,77527095,[54833]
chr2,78390612,78390630,[54890]
chr2,78608133,78608151,[54911]
chr2,78972605,78972624,[54965]
chr2,79023064,79023082,[54997]
chr2,79180964,79180982,[55074]
chr2,79236182,79236200,[55105]
chr2,79270564,79270582,[55131]
chr2,79370708,79370732,[55160]
chr2,79543739,79543757,[55194]
chr2,79698791,79698809,[55257]
chr2,79836472,79836490,[55293]
chr2,80036636,80036654,[55341]
chr2,80110683,80110701,[55363]
chr2,80435583,80435601,[55410]
chr2,84016117,84016135,[55614]
chr2,84022855,84022873,[55624]
chr2,84025511,84025529,[55626]
chr2,84258247,84258265,[55688]
chr2,84511210,84511228,[55789]
chr2,84623262,84623281,[55834]
chr2,84895651,84895670,[55976]
chr2,84996570,84996589,[56014]
chr2,85112861,85112880,[56070]
chr2,86196083,86196102,[56173]
chr2,90528252,90528271,[56294]
chr2,90581913,90581932,[56355]
chr2,90667877,90667895,[56399]
chr2,90848520,90848538,[56445]
chr2,90913845,90913863,[56462]
chr2,91013683,91013701,[56493]
chr2,91333802,91333820,[56631]
chr2,91644155,91644174,[56699]
chr2,92099270,92099288,[56860]
chr2,92240376,92240394,[56900]
chr2,92442915,92442933,[56976]
chr2,93110150,93110169,[57231]
chr2,93110244,93110262,[57231]
chr2,93238068,93238086,[57318]
chr2,93287538,93287556,[57346]
chr2,93411888,93411906,[57385]
chr2,93438084,93438102,[57408]
chr2,93982292,93982310,[57661]
chr2,94059689,94059707,[57681]
chr2,94264648,94264667,[57735]
chr2,94465941,94465959,[57798]
chr2,97238776,97238795,[57850]
chr2,101107697,101107715,[57885]
chr2,101552567,101552585,[57923]
chr2,101563330,101563348,[57924]
chr2,101650680,101650698,[57968]
chr2,101696309,101696327,[57983]
chr2,101698135,101698153,[57984]
chr2,101756818,101756836,[58014]
chr2,101783483,101783501,[58035]
chr2,102103398,102103416,[58182]
chr2,102110543,102110561,[58186]
chr2,102188873,102188891,[58234]
chr2,102434722,102434741,[58326]
chr2,102595609,102595628,[58368]
chr2,102616796,102616814,[58376]
chr2,102662486,102662505,[58387]
chr2,102735934,102735952,[58413]
chr2,102741974,102741993,[58416]
chr2,102976485,102976504,[58555]
chr2,102977418,102977437,[58556]
chr2,102993002,102993021,[58571]
chr2,103026128,103026146,[58588]
chr2,103336898,103336916,[58693]
chr2,103345439,103345457,[58699]
chr2,103479901,103479920,[58729]
chr2,103506335,103506354,[58748]
chr2,103600438,103600456,[58788]
chr2,103604423,103604441,[58793]
chr2,103652782,103652800,[58829]
chr2,103657968,103657986,[58836]
chr2,103696472,103696491,[58867]
chr2,103816210,103816228,[58903]
chr2,103891507,103891525,[58926]
chr2,103932341,103932359,[58955]
chr2,104179846,104179864,[59049]
chr2,104187193,104187211,[59052]
chr2,104343209,104343227,[59079]
chr2,104458712,104458730,[59107]
chr2,104473977,104473995,[59113]
chr2,104850101,104850119,[59221]
chr2,105073226,105073245,[59265]
chr2,105133586,105133605,[59282]
chr2,105910843,105910862,[59470]
chr2,106722908,106722927,[59543]
chr2,108690257,108690275,[59651]
chr2,109766086,109766104,[59730]
chr2,109985143,109985161,[59766]
chr2,110273641,110273659,[59806]
chr2,112284888,112284906,[59881]
chr2,113491526,113491544,[60063]
chr2,113538006,113538025,[60077]
chr2,113539482,113539500,[60078]
chr2,113870087,113870105,[60160]
chr2,113893955,113893973,[60167]
chr2,113936659,113936678,[60181]
chr2,114027647,114027665,[60194]
chr2,114087669,114087687,[60202]
chr2,114119549,114119568,[60213]
chr2,115037919,115037937,[60301]
chr2,115631922,115631940,[60346]
chr2,115638669,115638687,[60348]
chr2,115644979,115644997,[60350]
chr2,115687794,115687812,[60361]
chr2,115741083,115741101,[60376]
chr2,116071979,116071998,[60441]
chr2,116955185,116955203,[60507]
chr2,117108316,117108334,[60565]
chr2,117135149,117135167,[60583]
chr2,117143235,117143253,[60586]
chr2,117800646,117800664,[60782]
chr2,117851560,117851578,[60800]
chr2,117852069,117852087,[60801]
chr2,117867556,117867574,[60808]
chr2,118620722,118620740,[61100]
chr2,118750836,118750855,[61176]
chr2,118752225,118752243,[61177]
chr2,119046932,119046951,[61289]
chr2,119364149,119364167,[61424]
chr2,119380599,119380617,[61427]
chr2,119597058,119597076,[61468]
chr2,119681841,119681860,[61489]
chr2,119686919,119686938,[61491]
chr2,119687003,119687021,[61491]
chr2,120106156,120106174,[61616]
chr2,120123776,120123794,[61626]
chr2,120231150,120231168,[61660]
chr2,120473695,120473713,[61732]
chr2,120481636,120481654,[61734]
chr2,120660632,120660650,[61792]
chr2,120964382,120964400,[61839]
chr2,121013811,121013829,[61859]
chr2,121416804,121416822,[61946]
chr2,121434169,121434187,[61952]
chr2,121699623,121699641,[61995]
chr2,122104882,122104900,[62068]
chr2,122259345,122259364,[62135]
chr2,122533663,122533682,[62252]
chr2,122652295,122652313,[62292]
chr2,122719294,122719312,[62330]
chr2,123401006,123401024,[62394]
chr2,124129099,124129118,[62418]
chr2,124137596,124137615,[62420]
chr2,124581405,124581424,[62507]
chr2,124581434,124581452,[62507]
chr2,124745195,124745214,[62590]
chr2,124848999,124849017,[62612]
chr2,125024452,125024470,[62651]
chr2,125182809,125182828,[62675]
chr2,125259449,125259467,[62690]
chr2,125275747,125275765,[62695]
chr2,125342052,125342070,[62725]
chr2,125442604,125442622,[62749]
chr2,125643326,125643344,[62810]
chr2,125790411,125790430,[62871]
chr2,125859341,125859359,[62889]
chr2,126034705,126034723,[62930]
chr2,126038385,126038403,[62931]
chr2,126363179,126363198,[62971]
chr2,126466571,126466590,[62995]
chr2,126476248,126476267,[63005]
chr2,126598490,126598509,[63065]
chr2,126673313,126673332,[63099]
chr2,127129013,127129031,[63191]
chr2,127134254,127134272,[63195]
chr2,127286931,127286949,[63232]
chr2,127317394,127317412,[63251]
chr2,127323141,127323159,[63258]
chr2,127854514,127854532,[63405]
chr2,127891420,127891439,[63414]
chr2,128055299,128055317,[63465]
chr2,128103693,128103711,[63504]
chr2,128110688,128110707,[63507]
chr2,128128129,128128147,[63523]
chr2,128393056,128393074,[63689]
chr2,128422740,128422759,[63709]
chr2,128655314,128655332,[63790]
chr2,128782074,128782092,[63842]
chr2,128878597,128878616,[63877]
chr2,128881406,128881424,[63879]
chr2,129422458,129422477,[64044]
chr2,129903478,129903496,[64184]
chr2,129914338,129914357,[64191]
chr2,130430519,130430537,[64318]
chr2,130475990,130476008,[64338]
chr2,130703259,130703278,[64418]
chr2,131045539,131045557,[64495]
chr2,131047537,131047556,[64496]
chr2,131086206,131086225,[64515]
chr2,131093556,131093574,[64522]
chr2,131440961,131440979,[64668]
chr2,131454373,131454391,[64675]
chr2,131488928,131488947,[64688]
chr2,131639056,131639075,[64737]
chr2,131655071,131655090,[64738]
chr2,131885972,131885990,[64796]
chr2,132013305,132013323,[64836]
chr2,132041672,132041690,[64864]
chr2,132064497,132064515,[64878]
chr2,132103550,132103568,[64895]
chr2,132649524,132649542,[65125]
chr2,132710754,132710773,[65147]
chr2,132847334,132847353,[65181]
chr2,133021065,133021084,[65217]
chr2,133022345,133022363,[65220]
chr2,133335156,133335174,[65250]
chr2,133444934,133444952,[65282]
chr2,133502989,133503008,[65309]
chr2,133667772,133667791,[65350]
chr2,133791407,133791426,[65371]
chr2,133803024,133803042,[65373]
chr2,134029807,134029826,[65386]
chr2,134343088,134343106,[65407]
chr2,134726064,134726083,[65471]
chr2,135035889,135035907,[65530]
chr2,135493216,135493234,[65606]
chr2,135725461,135725480,[65670]
chr2,135743421,135743439,[65683]
chr2,135775652,135775671,[65703]
chr2,135797230,135797248,[65710]
chr2,135819911,135819929,[65727]
chr2,135832578,135832596,[65738]
chr2,135917118,135917136,[65783]
chr2,135927091,135927109,[65792]
chr2,135932336,135932355,[65794]
chr2,136914394,136914413,[65895]
chr2,136949011,136949029,[65911]
chr2,136965478,136965496,[65916]
chr2,137042997,137043015,[65941]
chr2,137333379,137333397,[66006]
chr2,137575125,137575143,[66029]
chr2,137663273,137663292,[66039]
chr2,137777665,137777684,[66051]
chr2,137869838,137869856,[66068]
chr2,138281692,138281710,[66130]
chr2,138603707,138603725,[66158]
chr2,139778336,139778354,[66216]
chr2,140569203,140569222,[66348]
chr2,140704398,140704416,[66366]
chr2,140721185,140721203,[66369]
chr2,140934656,140934674,[66412]
chr2,141033416,141033435,[66428]
chr2,141274429,141274448,[66447]
chr2,141292996,141293015,[66458]
chr2,141700874,141700892,[66491]
chr2,141966914,141966932,[66504]
chr2,142544919,142544937,[66524]
chr2,142719632,142719650,[66561]
chr2,142929468,142929486,[66630]
chr2,143117733,143117752,[66658]
chr2,143876304,143876322,[66712]
chr2,144018812,144018830,[66796]
chr2,144176660,144176678,[66870]
chr2,144279679,144279697,[66941]
chr2,144429762,144429781,[66991]
chr2,144575282,144575301,[67022]
chr2,144588965,144588983,[67023]
chr2,144600393,144600411,[67028]
chr2,144637380,144637398,[67035]
chr2,144670701,144670719,[67047]
chr2,144712192,144712210,[67064]
chr2,144745318,144745336,[67080]
chr2,145185959,145185977,[67147]
chr2,145402349,145402367,[67196]
chr2,145563364,145563382,[67219]
chr2,145649756,145649775,[67247]
chr2,145655720,145655738,[67250]
chr2,145711723,145711741,[67282]
chr2,145859442,145859460,[67384]
chr2,146027722,146027740,[67447]
chr2,146049459,146049477,[67457]
chr2,146058404,146058422,[67462]
chr2,146074600,146074619,[67467]
chr2,146256732,146256754,[67531]
chr2,146287910,146287929,[67551]
chr2,146412872,146412890,[67599]
chr2,146612384,146612403,[67669]
chr2,146884669,146884687,[67709]
chr2,147045415,147045433,[67745]
chr2,147269010,147269028,[67793]
chr2,147704352,147704370,[67841]
chr2,147861201,147861219,[67865]
chr2,147928406,147928424,[67878]
chr2,148170731,148170750,[67950]
chr2,148193066,148193084,[67960]
chr2,148535975,148535994,[68113]
chr2,148581895,148581914,[68143]
chr2,148856938,148856957,[68229]
chr2,149545973,149545991,[68284]
chr2,150136359,150136377,[68313]
chr2,150309973,150309992,[68334]
chr2,150577404,150577422,[68367]
chr2,150778184,150778202,[68447]
chr2,151596041,151596059,[68629]
chr2,151615486,151615504,[68637]
chr2,151676521,151676539,[68657]
chr2,151818152,151818171,[68690]
chr2,151893328,151893346,[68712]
chr2,151941477,151941495,[68737]
chr2,152393029,152393047,[68906]
chr2,152601324,152601342,[68954]
chr2,152775576,152775594,[69047]
chr2,152775613,152775631,[69047]
chr2,152784751,152784769,[69057]
chr2,153345169,153345187,[69345]
chr2,153350957,153350975,[69351]
chr2,153421398,153421417,[69366]
chr2,153523941,153523959,[69430]
chr2,153562567,153562586,[69455]
chr2,153713361,153713379,[69509]
chr2,154074347,154074365,[69617]
chr2,154390745,154390763,[69681]
chr2,155320867,155320885,[69946]
chr2,155553307,155553325,[70011]
chr2,155593095,155593114,[70024]
chr2,155743576,155743594,[70082]
chr2,155793145,155793163,[70098]
chr2,155912669,155912688,[70126]
chr2,156247717,156247735,[70201]
chr2,156309520,156309538,[70231]
