chr,TnG_start,TnG_end,strand
chr17,83862066,83862080,-
chr17,83918420,83918442,-
chr17,83935390,83935410,-
chr17,84004391,84004413,-
chr17,84145683,84145742,-
chr17,84231532,84231556,-
chr17,84331015,84331036,-
chr17,84333256,84333275,-
chr17,84423567,84423600,-
chr17,84790703,84790722,-
chr17,84855664,84855693,-
chr17,84877817,84877882,-
chr17,84878261,84878283,-
chr17,84893285,84893307,-
chr17,84894130,84894153,-
chr17,85023796,85023821,-
chr17,85170569,85170585,-
chr17,85170712,85170734,-
chr17,86145513,86145563,-
chr17,86323326,86323341,-
chr17,86329695,86329711,-
chr17,86336914,86336930,-
chr17,86337165,86337184,-
chr17,86779251,86779273,-
chr17,86962730,86962748,-
chr17,86988399,86988415,-
chr17,86988495,86988512,-
chr17,87025587,87025623,-
chr17,87025858,87025884,-
chr17,87044692,87044707,-
chr17,87044749,87044764,-
chr17,87119034,87119049,-
chr17,87119419,87119441,-
chr17,87365377,87365399,-
chr17,87447256,87447278,-
chr17,87571908,87571923,-
chr17,87571994,87572029,-
chr17,87672930,87672956,-
chr17,88042432,88042464,-
chr17,88058063,88058095,-
chr17,88112649,88112665,-
chr17,88123985,88124026,-
chr17,88753122,88753141,-
chr18,3280697,3280726,+
chr18,3280757,3280776,+
chr18,3337704,3337720,+
chr18,4295231,4295259,+
chr18,4295809,4295856,+
chr18,4920126,4920154,+
chr18,5162920,5162971,+
chr18,5621078,5621092,+
chr18,5621256,5621277,+
chr18,5688611,5688633,+
chr18,6106944,6106960,+
chr18,6281157,6281205,+
chr18,6281323,6281338,+
chr18,6490139,6490165,+
chr18,7608775,7608791,+
chr18,7910808,7910822,+
chr18,7911227,7911246,+
chr18,9469347,9469369,+
chr18,9469582,9469601,+
chr18,10181037,10181069,+
chr18,10307822,10307844,+
chr18,10307981,10308000,+
chr18,10701085,10701108,+
chr18,10727204,10727220,+
chr18,12102133,12102147,+
chr18,12167883,12167941,+
chr18,12771824,12771850,+
chr18,13027122,13027211,+
chr18,14782774,14782839,+
chr18,14782961,14782985,+
chr18,20947020,20947048,+
chr18,20962782,20962808,+
chr18,20962826,20962862,+
chr18,21145698,21145729,+
chr18,23804138,23804161,+
chr18,23845099,23845121,+
chr18,24020500,24020519,+
chr18,30272641,30272667,+
chr18,31144619,31144638,+
chr18,31609147,31609194,+
chr18,31788871,31788915,+
chr18,32020770,32020797,+
chr18,32240074,32240102,+
chr18,32598459,32598495,+
chr18,32810510,32810529,+
chr18,32837141,32837160,+
chr18,32880755,32880769,+
chr18,32953824,32953838,+
chr18,32954023,32954052,+
chr18,32954185,32954201,+
chr18,32970368,32970382,+
chr18,32970638,32970703,+
chr18,33089622,33089658,+
chr18,34118096,34118117,+
chr18,34330761,34330780,+
chr18,34507473,34507488,+
chr18,34507635,34507675,+
chr18,34631298,34631327,+
chr18,34788313,34788341,+
chr18,34788445,34788459,+
chr18,34856332,34856351,+
chr18,35661484,35661518,+
chr18,35747154,35747180,+
chr18,35889376,35889392,+
chr18,36670471,36670485,+
chr18,37800767,37800797,+
chr18,37926193,37926227,+
chr18,38419434,38419460,+
chr18,38419604,38419634,+
chr18,38930715,38930776,+
chr18,39426069,39426085,+
chr18,39490931,39490970,+
chr18,39518768,39518784,+
chr18,39719161,39719183,+
chr18,41951522,41951544,+
chr18,42262215,42262234,+
chr18,42274705,42274738,+
chr18,42274829,42274843,+
chr18,42869020,42869042,+
chr18,42869143,42869217,+
chr18,45212311,45212333,+
chr18,46176244,46176259,+
chr18,46281048,46281070,+
chr18,46958594,46958608,+
chr18,49090981,49091001,+
chr18,49091378,49091392,+
chr18,49721746,49721762,+
chr18,49721773,49721799,+
chr18,49721928,49721943,+
chr18,49755160,49755182,+
chr18,49756389,49756431,+
chr18,49832147,49832166,+
chr18,50014479,50014517,+
chr18,50113012,50113028,+
chr18,50113033,50113067,+
chr18,52465411,52465458,+
chr18,52465523,52465545,+
chr18,52485774,52485796,+
chr18,53788976,53789068,+
chr18,53903786,53903827,+
chr18,54901129,54901145,+
chr18,54901315,54901355,+
chr18,54906852,54906866,+
chr18,54940461,54940483,+
chr18,54940557,54940579,+
chr18,54940781,54940800,+
chr18,55550244,55550266,+
chr18,56362914,56362936,+
chr18,56412965,56412987,+
chr18,56413072,56413094,+
chr18,56463456,56463492,+
chr18,56468925,56468941,+
chr18,56469057,56469085,+
chr18,56572727,56572759,+
chr18,56711095,56711123,+
chr18,56711157,56711173,+
chr18,56714589,56714639,+
chr18,56734147,56734169,+
chr18,56857864,56857892,+
chr18,57878269,57878298,+
chr18,58510080,58510150,+
chr18,58510161,58510177,+
chr18,58510222,58510236,+
chr18,58510328,58510351,+
chr18,58773703,58773717,+
chr18,58784747,58784769,+
chr18,60774160,60774174,+
chr18,61367832,61367874,+
chr18,61378067,61378089,+
chr18,62164510,62164527,+
chr18,62204052,62204068,+
chr18,62699123,62699147,+
chr18,62699266,62699282,+
chr18,63260626,63260646,+
chr18,64501093,64501109,+
chr18,64501124,64501151,+
chr18,64501199,64501221,+
chr18,64530736,64530755,+
chr18,65007847,65007875,+
chr18,65312591,65312612,+
chr18,65319019,65319041,+
chr18,65405527,65405542,+
chr18,65405635,65405663,+
chr18,65414871,65414895,+
chr18,65479428,65479447,+
chr18,66321341,66321361,+
chr18,66429414,66429429,+
chr18,66429554,66429590,+
chr18,66470805,66470835,+
chr18,66471126,66471140,+
chr18,66471388,66471452,+
chr18,66519457,66519495,+
chr18,67205405,67205424,+
chr18,67245360,67245382,+
chr18,67258672,67258694,+
chr18,67280783,67280821,+
chr18,67457802,67457850,+
chr18,67457940,67457972,+
chr18,67641835,67641855,+
chr18,67799802,67799837,+
chr18,67967021,67967036,+
chr18,68059182,68059206,+
chr18,68096976,68097018,+
chr18,68969402,68969424,+
chr18,69196066,69196080,+
chr18,69196186,69196205,+
chr18,70529406,70529446,+
chr18,70531072,70531097,+
chr18,70645060,70645076,+
chr18,71566427,71566448,+
chr18,71658233,71658247,+
chr18,73702869,73702884,+
chr18,73702976,73703018,+
chr18,73703049,73703068,+
chr18,73752350,73752378,+
chr18,73752428,73752442,+
chr18,73835559,73835578,+
chr18,73835762,73835784,+
chr18,73835830,73835849,+
chr18,74037279,74037293,+
chr18,74037368,74037394,+
chr18,74779841,74779860,+
chr18,74847184,74847206,+
chr18,75000102,75000126,+
chr18,75000337,75000368,+
chr18,75207064,75207080,+
chr18,75322061,75322105,+
chr18,75322383,75322405,+
chr18,75366867,75366889,+
chr18,75387266,75387305,+
chr18,75387527,75387550,+
chr18,75424507,75424523,+
chr18,75447211,75447231,+
chr18,76161033,76161047,+
chr18,76929760,76929791,+
chr18,77121607,77121622,+
chr18,77743021,77743052,+
chr18,77767248,77767289,+
chr18,77773860,77773903,+
chr18,77871264,77871314,+
chr18,78239755,78239783,+
chr18,79092772,79092799,+
chr18,79298123,79298143,+
chr18,79905376,79905390,+
chr18,80169746,80169762,+
chr18,80600572,80600602,+
chr18,80612462,80612476,+
chr18,80707183,80707202,+
chr18,80899747,80899766,+
chr18,80899980,80899994,+
chr18,80900052,80900071,+
chr18,81047164,81047178,+
chr18,81404809,81404841,+
chr18,82477039,82477053,+
chr18,82512242,82512258,+
chr18,82765608,82765657,+
chr18,82812626,82812661,+
chr18,84294344,84294388,+
chr18,84646052,84646098,+
chr18,84874098,84874120,+
chr18,84874177,84874196,+
chr18,85703758,85703798,+
chr18,87293155,87293211,+
chr18,87293237,87293260,+
chr18,87293296,87293318,+
chr18,87380706,87380720,+
chr18,87957368,87957382,+
chr18,88408554,88408589,+
chr18,88618359,88618384,+
chr18,88618512,88618533,+
chr18,88618628,88618647,+
chr18,88618657,88618677,+
chr18,88770500,88770527,+
chr18,88770801,88770869,+
chr18,88770871,88770908,+
chr18,88981158,88981172,+
chr18,89234018,89234038,+
chr18,89234174,89234193,+
chr18,90510039,90510060,+
chr18,4295194,4295216,-
chr18,5335000,5335014,-
chr18,5592975,5593049,-
chr18,5593885,5593911,-
chr18,5594253,5594272,-
chr18,5603672,5603696,-
chr18,5688439,5688471,-
chr18,5688478,5688492,-
chr18,6377559,6377587,-
chr18,6764744,6764759,-
chr18,7608810,7608872,-
chr18,7910947,7910975,-
chr18,7910997,7911045,-
chr18,7911052,7911072,-
chr18,7911127,7911141,-
chr18,7911157,7911172,-
chr18,8850202,8850228,-
chr18,8850441,8850473,-
chr18,9469291,9469305,-
chr18,10308006,10308020,-
chr18,10308111,10308126,-
chr18,10531859,10531923,-
chr18,12498422,12498446,-
chr18,12972877,12972893,-
chr18,13027333,13027349,-
chr18,15204412,15204430,-
chr18,15204575,15204612,-
chr18,19598009,19598049,-
chr18,20947132,20947213,-
chr18,20947265,20947281,-
chr18,20962636,20962662,-
chr18,20962672,20962686,-
chr18,20963037,20963061,-
chr18,21145973,21145995,-
chr18,24122081,24122095,-
chr18,25241965,25241990,-
chr18,30267572,30267594,-
chr18,30267615,30267666,-
chr18,31608990,31609024,-
chr18,31788676,31788705,-
chr18,32398040,32398060,-
chr18,32598088,32598108,-
chr18,32837008,32837027,-
chr18,32837086,32837100,-
chr18,32880896,32880920,-
chr18,32945618,32945633,-
chr18,32953147,32953169,-
chr18,32953962,32953976,-
chr18,32954101,32954128,-
chr18,32955387,32955416,-
chr18,32978898,32978933,-
chr18,32979059,32979079,-
chr18,32979290,32979312,-
chr18,32979626,32979646,-
chr18,32990286,32990318,-
chr18,33112978,33112997,-
chr18,33826107,33826126,-
chr18,34415925,34415955,-
chr18,34777563,34777578,-
chr18,34779502,34779516,-
chr18,34783699,34783730,-
chr18,34783910,34783925,-
chr18,34932294,34932313,-
chr18,35499328,35499358,-
chr18,35598972,35598986,-
chr18,35661423,35661462,-
chr18,35747616,35747666,-
chr18,35774038,35774076,-
chr18,35829983,35830019,-
chr18,35849855,35849871,-
chr18,35888446,35888461,-
chr18,36735071,36735105,-
chr18,36760004,36760026,-
chr18,37815212,37815234,-
chr18,37883558,37883572,-
chr18,38406506,38406530,-
chr18,38406553,38406572,-
chr18,38407817,38407831,-
chr18,38420175,38420202,-
chr18,38426933,38426947,-
chr18,38427149,38427171,-
chr18,38441617,38441641,-
chr18,38601568,38601616,-
chr18,38632044,38632066,-
chr18,39083079,39083105,-
chr18,39083168,39083190,-
chr18,39138008,39138024,-
chr18,39140694,39140716,-
chr18,39140860,39140886,-
chr18,39491485,39491507,-
chr18,39518700,39518729,-
chr18,39518889,39518917,-
chr18,39656391,39656408,-
chr18,39666133,39666149,-
chr18,42274823,42274838,-
chr18,44737207,44737226,-
chr18,44737439,44737461,-
chr18,44737632,44737654,-
chr18,46176357,46176371,-
chr18,46281076,46281090,-
chr18,46607482,46607499,-
chr18,46631057,46631072,-
chr18,46746138,46746154,-
chr18,48256427,48256453,-
chr18,48256542,48256556,-
chr18,48256564,48256586,-
chr18,48256624,48256641,-
chr18,48507338,48507366,-
chr18,48507460,48507486,-
chr18,48531415,48531434,-
chr18,48531522,48531559,-
chr18,49756480,49756495,-
chr18,50009092,50009127,-
chr18,51247227,51247246,-
chr18,51247375,51247400,-
chr18,52485812,52485846,-
chr18,53177740,53177768,-
chr18,53744908,53744931,-
chr18,53862168,53862193,-
chr18,53862205,53862231,-
chr18,53937453,53937471,-
chr18,53937656,53937679,-
chr18,54900346,54900360,-
chr18,54906603,54906639,-
chr18,54906648,54906682,-
chr18,54940647,54940662,-
chr18,55466997,55467013,-
chr18,55467045,55467064,-
chr18,55550222,55550244,-
chr18,56413107,56413145,-
chr18,56447466,56447505,-
chr18,56451098,56451133,-
chr18,56455488,56455502,-
chr18,56455954,56455968,-
chr18,56455987,56456007,-
chr18,56470930,56470971,-
chr18,56471218,56471276,-
chr18,56471382,56471404,-
chr18,56685287,56685324,-
chr18,56685643,56685698,-
chr18,56714941,56714963,-
chr18,56726543,56726565,-
chr18,56726758,56726787,-
chr18,56733662,56733694,-
chr18,56733717,56733743,-
chr18,56733744,56733777,-
chr18,56888878,56888892,-
chr18,57965539,57965562,-
chr18,58510367,58510431,-
chr18,60767466,60767490,-
chr18,60774300,60774315,-
chr18,60843987,60844011,-
chr18,61188124,61188139,-
chr18,61377925,61377947,-
chr18,62125365,62125402,-
chr18,62125748,62125770,-
chr18,62174930,62174952,-
chr18,62204190,62204208,-
chr18,62250385,62250418,-
chr18,63260474,63260493,-
chr18,63692593,63692627,-
chr18,63859930,63859949,-
chr18,63860120,63860136,-
chr18,64894789,64894843,-
chr18,64920797,64920816,-
chr18,65007696,65007757,-
chr18,65007880,65007896,-
chr18,65327166,65327185,-
chr18,65381725,65381747,-
chr18,65381752,65381800,-
chr18,65479307,65479322,-
chr18,65695704,65695729,-
chr18,65697946,65697960,-
chr18,65802843,65802915,-
chr18,66429331,66429359,-
chr18,66447706,66447730,-
chr18,66447797,66447811,-
chr18,66478278,66478300,-
chr18,67258645,67258661,-
chr18,67280724,67280738,-
chr18,67457587,67457603,-
chr18,67725496,67725562,-
chr18,68052735,68052750,-
chr18,68052810,68052838,-
chr18,68059003,68059022,-
chr18,68059214,68059247,-
chr18,68059573,68059588,-
chr18,68059630,68059644,-
chr18,68063990,68064017,-
chr18,68064040,68064054,-
chr18,68096497,68096513,-
chr18,68297330,68297352,-
chr18,68686768,68686800,-
chr18,68686950,68686973,-
chr18,68969269,68969283,-
chr18,69344576,69344591,-
chr18,70522473,70522493,-
chr18,70530480,70530514,-
chr18,70530885,70530909,-
chr18,70603257,70603279,-
chr18,70603486,70603509,-
chr18,70644923,70644948,-
chr18,71463534,71463597,-
chr18,71463604,71463618,-
chr18,71566595,71566614,-
chr18,73835578,73835594,-
chr18,73835874,73835893,-
chr18,74037250,74037264,-
chr18,74441909,74441954,-
chr18,74572035,74572064,-
chr18,74779986,74780010,-
chr18,75000131,75000147,-
chr18,75006160,75006182,-
chr18,75368127,75368146,-
chr18,75368225,75368259,-
chr18,75378022,75378036,-
chr18,75383572,75383591,-
chr18,75419733,75419758,-
chr18,75419840,75419859,-
chr18,75426349,75426377,-
chr18,76929235,76929323,-
chr18,76945020,76945039,-
chr18,76978217,76978233,-
chr18,77066247,77066263,-
chr18,77072605,77072644,-
chr18,77121670,77121692,-
chr18,77773837,77773853,-
chr18,77871463,77871506,-
chr18,78142153,78142186,-
chr18,78142203,78142245,-
chr18,79293770,79293792,-
chr18,79297938,79297962,-
chr18,79905256,79905284,-
chr18,80169409,80169424,-
chr18,80200813,80200829,-
chr18,80228543,80228570,-
chr18,80612276,80612290,-
chr18,80649706,80649740,-
chr18,80718613,80718635,-
chr18,80724365,80724384,-
chr18,81400298,81400328,-
chr18,81795677,81795705,-
chr18,82479691,82479720,-
chr18,82480027,82480049,-
chr18,82503854,82503876,-
chr18,82525073,82525159,-
chr18,82535040,82535059,-
chr18,82765340,82765356,-
chr18,84086576,84086615,-
chr18,84091709,84091744,-
chr18,84294335,84294349,-
chr18,84799284,84799300,-
chr18,87380574,87380590,-
chr18,88770560,88770580,-
chr18,89197065,89197093,-
chr18,89197318,89197332,-
chr18,89206139,89206159,-
chr18,89245639,89245653,-
chr18,90310585,90310601,-
chr18,90310685,90310707,-
chr19,3576091,3576107,+
chr19,3660946,3661170,+
chr19,3890270,3890286,+
chr19,3934917,3934958,+
chr19,3934963,3934996,+
chr19,3935035,3935067,+
chr19,4113945,4113961,+
chr19,4119693,4119734,+
chr19,4125445,4125461,+
chr19,4125483,4125499,+
chr19,4125562,4125578,+
chr19,4145135,4145163,+
chr19,4148360,4148392,+
chr19,4181959,4181984,+
chr19,4203299,4203313,+
chr19,4294375,4294401,+
chr19,4294589,4294619,+
chr19,4842685,4842732,+
chr19,5041105,5041121,+
chr19,5088098,5088113,+
chr19,5257336,5257355,+
chr19,5433086,5433110,+
chr19,5786440,5786474,+
chr19,5793115,5793166,+
chr19,5815708,5815728,+
chr19,5815802,5815816,+
chr19,5815831,5815853,+
chr19,5965348,5965383,+
chr19,6018376,6018410,+
chr19,6061165,6061181,+
chr19,6126312,6126332,+
chr19,6126344,6126363,+
chr19,6126571,6126587,+
chr19,6126718,6126759,+
chr19,6127797,6127812,+
chr19,6858299,6858319,+
chr19,6869385,6869424,+
chr19,7206770,7206792,+
chr19,7383534,7383566,+
chr19,7495808,7495830,+
chr19,7569951,7570015,+
chr19,7869984,7870009,+
chr19,8518594,8518627,+
chr19,8518650,8518678,+
chr19,8519251,8519271,+
chr19,8798708,8798738,+
chr19,8802269,8802285,+
chr19,8881152,8881178,+
chr19,8888723,8888745,+
chr19,8984598,8984613,+
chr19,9038422,9038439,+
chr19,9065926,9065941,+
chr19,9082443,9082490,+
chr19,10204031,10204050,+
chr19,10577013,10577041,+
chr19,10732004,10732019,+
chr19,10763826,10763840,+
chr19,10777351,10777420,+
chr19,10780157,10780204,+
chr19,10780290,10780312,+
chr19,10816743,10816768,+
chr19,10949550,10949566,+
chr19,11045004,11045025,+
chr19,11371275,11371294,+
chr19,11371761,11371797,+
chr19,11371808,11371827,+
chr19,11386915,11386982,+
chr19,11396189,11396208,+
chr19,11407705,11407719,+
chr19,11411815,11411839,+
chr19,11419200,11419214,+
chr19,11443409,11443432,+
chr19,11443597,11443613,+
chr19,11479754,11479803,+
chr19,11479903,11479919,+
chr19,11483890,11483917,+
chr19,11484244,11484287,+
chr19,11491859,11491888,+
chr19,11492072,11492088,+
chr19,11497481,11497509,+
chr19,11505177,11505192,+
chr19,11505454,11505474,+
chr19,11513377,11513418,+
chr19,11513429,11513505,+
chr19,11517340,11517355,+
chr19,11534108,11534124,+
chr19,12011260,12011294,+
chr19,12472077,12472099,+
chr19,12473322,12473355,+
chr19,12473387,12473410,+
chr19,12473414,12473464,+
chr19,12806436,12806459,+
chr19,14588232,14588254,+
chr19,14588501,14588515,+
chr19,14588528,14588548,+
chr19,14597275,14597290,+
chr19,14597895,14597918,+
chr19,14598546,14598560,+
chr19,16029165,16029192,+
chr19,16510170,16510204,+
chr19,16998198,16998223,+
chr19,17269029,17269045,+
chr19,17295284,17295299,+
chr19,17295475,17295492,+
chr19,18619048,18619088,+
chr19,18619278,18619300,+
chr19,18619434,18619456,+
chr19,18630857,18630913,+
chr19,18630919,18630941,+
chr19,18687818,18687832,+
chr19,18746440,18746462,+
chr19,20316057,20316091,+
chr19,21713914,21713928,+
chr19,21714412,21714426,+
chr19,21913151,21913167,+
chr19,22857151,22857171,+
chr19,22857186,22857208,+
chr19,23687268,23687290,+
chr19,24280086,24280106,+
chr19,24301375,24301401,+
chr19,24622077,24622096,+
chr19,25052445,25052467,+
chr19,25062705,25062721,+
chr19,25095233,25095248,+
chr19,25360765,25360781,+
chr19,25360944,25360963,+
chr19,26605380,26605394,+
chr19,26605402,26605427,+
chr19,26748146,26748168,+
chr19,28009888,28009910,+
chr19,28009940,28009964,+
chr19,28010049,28010071,+
chr19,28010176,28010192,+
chr19,28612163,28612179,+
chr19,28678246,28678275,+
chr19,29185869,29185906,+
chr19,29194372,29194394,+
chr19,29221844,29221866,+
chr19,29325278,29325300,+
chr19,29362137,29362182,+
chr19,29418799,29418819,+
chr19,29431450,29431464,+
chr19,30043769,30043793,+
chr19,30154389,30154411,+
chr19,31210802,31210829,+
chr19,32122985,32123001,+
chr19,32123347,32123367,+
chr19,32123457,32123471,+
chr19,32167110,32167141,+
chr19,32173142,32173171,+
chr19,32182468,32182482,+
chr19,32186718,32186759,+
chr19,32235134,32235149,+
chr19,32235367,32235386,+
chr19,32262875,32262890,+
chr19,32292784,32292821,+
chr19,32292839,32292858,+
chr19,32328296,32328310,+
chr19,32345138,32345152,+
chr19,32409586,32409602,+
chr19,32409774,32409796,+
chr19,32989173,32989207,+
chr19,33101695,33101714,+
chr19,33114414,33114431,+
chr19,33223182,33223201,+
chr19,33265406,33265420,+
chr19,34181376,34181403,+
chr19,34181504,34181520,+
chr19,34248941,34248955,+
chr19,34298584,34298661,+
chr19,34504976,34505000,+
chr19,34505277,34505299,+
chr19,34623382,34623416,+
chr19,34623469,34623488,+
chr19,34826396,34826425,+
chr19,34846511,34846525,+
chr19,34846733,34846773,+
chr19,34877759,34877813,+
chr19,34922872,34922886,+
chr19,34922942,34922956,+
chr19,36082929,36082951,+
chr19,36242326,36242341,+
chr19,36242362,36242452,+
chr19,36242457,36242476,+
chr19,36833481,36833500,+
chr19,36833807,36833835,+
chr19,37206846,37206862,+
chr19,37523800,37523822,+
chr19,38054531,38054559,+
chr19,38352798,38352830,+
chr19,38872795,38872817,+
chr19,38930845,38930859,+
chr19,40267859,40267882,+
chr19,40267895,40267911,+
chr19,40366150,40366186,+
chr19,40514119,40514135,+
chr19,40588703,40588717,+
chr19,40588730,40588764,+
chr19,40589654,40589674,+
chr19,40819154,40819169,+
chr19,41015994,41016010,+
chr19,41263792,41263810,+
chr19,41264629,41264668,+
chr19,41328702,41328736,+
chr19,41328910,41328938,+
chr19,41329038,41329052,+
chr19,41354514,41354537,+
chr19,41354612,41354640,+
chr19,41529256,41529285,+
chr19,41829651,41829681,+
chr19,41911433,41911491,+
chr19,41969753,41969772,+
chr19,42579438,42579457,+
chr19,43530045,43530061,+
chr19,43530102,43530118,+
chr19,43530124,43530194,+
chr19,43687341,43687355,+
chr19,44091327,44091341,+
chr19,44566716,44566736,+
chr19,44930597,44930644,+
chr19,45796445,45796473,+
chr19,46039765,46039784,+
chr19,46056289,46056303,+
chr19,46125630,46125647,+
chr19,46150897,46150921,+
chr19,46329712,46329795,+
chr19,46396647,46396661,+
chr19,46593288,46593332,+
chr19,46887897,46887921,+
chr19,46926872,46926910,+
chr19,46927039,46927067,+
chr19,46929377,46929399,+
chr19,46970369,46970391,+
chr19,46992402,46992418,+
chr19,47050212,47050259,+
chr19,47169293,47169307,+
chr19,47330577,47330616,+
chr19,47382479,47382501,+
chr19,47447136,47447159,+
chr19,47510975,47510997,+
chr19,47511381,47511403,+
chr19,47795184,47795215,+
chr19,47919666,47919685,+
chr19,48576047,48576082,+
chr19,48576110,48576124,+
chr19,48576262,48576302,+
chr19,48576438,48576466,+
chr19,51178962,51178984,+
chr19,51178994,51179010,+
chr19,53040524,53040546,+
chr19,53040573,53040592,+
chr19,53184331,53184363,+
chr19,53185586,53185605,+
chr19,53199000,53199016,+
chr19,53215425,53215450,+
chr19,53310958,53310978,+
chr19,53311073,53311089,+
chr19,53424903,53424950,+
chr19,53439371,53439408,+
chr19,53460459,53460479,+
chr19,53496979,53496997,+
chr19,53539775,53539797,+
chr19,53539828,53539865,+
chr19,53539879,53539901,+
chr19,53539917,53539939,+
chr19,53539979,53540001,+
chr19,53600225,53600247,+
chr19,53712920,53712946,+
chr19,53800630,53800652,+
chr19,53903355,53903387,+
chr19,53906827,53906855,+
chr19,53906873,53906901,+
chr19,53906986,53907027,+
chr19,55332609,55332635,+
chr19,56548121,56548135,+
chr19,56811450,56811469,+
chr19,57113070,57113089,+
chr19,57119310,57119329,+
chr19,57124211,57124227,+
chr19,57212125,57212140,+
chr19,57329016,57329035,+
chr19,57355785,57355819,+
chr19,57430283,57430298,+
chr19,59315364,59315383,+
chr19,59315456,59315482,+
chr19,59315564,59315578,+
chr19,59325197,59325219,+
chr19,59401279,59401349,+
chr19,59925921,59925935,+
chr19,59926174,59926188,+
chr19,60161019,60161046,+
chr19,60811435,60811451,+
chr19,3325280,3325294,-
chr19,3325677,3325691,-
chr19,3389259,3389274,-
chr19,3768953,3768981,-
chr19,3769208,3769238,-
chr19,3890402,3890416,-
chr19,4047835,4047855,-
chr19,4048078,4048097,-
chr19,4052288,4052302,-
chr19,4052364,4052378,-
chr19,4120055,4120069,-
chr19,4135794,4135808,-
chr19,4169355,4169379,-
chr19,4203139,4203165,-
chr19,4295010,4295024,-
chr19,4510078,4510100,-
chr19,4842822,4842880,-
chr19,5073397,5073411,-
chr19,5257455,5257477,-
chr19,5389522,5389536,-
chr19,5389604,5389659,-
chr19,5846239,5846262,-
chr19,5877952,5877966,-
chr19,5964352,5964374,-
chr19,6118633,6118665,-
chr19,6126527,6126541,-
chr19,6334919,6334941,-
chr19,6340829,6340848,-
chr19,6340945,6340967,-
chr19,6577241,6577268,-
chr19,6856625,6856699,-
chr19,6969976,6969990,-
chr19,6980728,6980750,-
chr19,7019579,7019616,-
chr19,7483535,7483552,-
chr19,7495538,7495560,-
chr19,8592214,8592230,-
chr19,8712124,8712146,-
chr19,8757598,8757612,-
chr19,8802156,8802170,-
chr19,8819116,8819138,-
chr19,8888993,8889012,-
chr19,8954065,8954091,-
chr19,8984464,8984488,-
chr19,8998106,8998130,-
chr19,9038367,9038386,-
chr19,9038451,9038467,-
chr19,9055421,9055436,-
chr19,9056100,9056116,-
chr19,9065884,9065908,-
chr19,9066594,9066610,-
chr19,9135480,9135506,-
chr19,9916184,9916245,-
chr19,9916254,9916383,-
chr19,10530192,10530230,-
chr19,10606214,10606236,-
chr19,10606282,10606301,-
chr19,10747436,10747452,-
chr19,10752614,10752636,-
chr19,10752658,10752672,-
chr19,10752694,10752714,-
chr19,10752826,10752860,-
chr19,10764114,10764152,-
chr19,10777311,10777326,-
chr19,10780257,10780277,-
chr19,10780405,10780420,-
chr19,10811385,10811404,-
chr19,10811428,10811442,-
chr19,10811614,10811660,-
chr19,10829953,10829975,-
chr19,10949427,10949443,-
chr19,11065339,11065377,-
chr19,11065430,11065445,-
chr19,11293120,11293158,-
chr19,11355575,11355601,-
chr19,11356234,11356289,-
chr19,11362350,11362366,-
chr19,11362393,11362420,-
chr19,11362447,11362461,-
chr19,11362509,11362556,-
chr19,11362685,11362702,-
chr19,11363994,11364043,-
chr19,11371531,11371553,-
chr19,11387157,11387176,-
chr19,11434939,11434953,-
chr19,11435028,11435050,-
chr19,11435088,11435104,-
chr19,11435126,11435157,-
chr19,11435259,11435278,-
chr19,11435363,11435398,-
chr19,11435454,11435476,-
chr19,11435524,11435549,-
chr19,11435569,11435585,-
chr19,11435609,11435629,-
chr19,11443350,11443365,-
chr19,11458721,11458737,-
chr19,11483954,11483976,-
chr19,11484321,11484346,-
chr19,11496902,11496917,-
chr19,11504860,11504880,-
chr19,11505721,11505735,-
chr19,11513856,11513892,-
chr19,11516941,11516955,-
chr19,11517393,11517431,-
chr19,11589478,11589513,-
chr19,12010067,12010106,-
chr19,12010991,12011010,-
chr19,12012010,12012026,-
chr19,12012053,12012072,-
chr19,12012350,12012365,-
chr19,12475981,12475997,-
chr19,12476068,12476084,-
chr19,12501853,12501869,-
chr19,12806381,12806396,-
chr19,12806546,12806562,-
chr19,15077803,15077822,-
chr19,16150756,16150782,-
chr19,17268696,17268741,-
chr19,18746677,18746692,-
chr19,18746888,18746915,-
chr19,18811621,18811652,-
chr19,21713688,21713707,-
chr19,21714478,21714492,-
chr19,21737874,21737890,-
chr19,22857209,22857223,-
chr19,23323558,23323574,-
chr19,24621941,24621955,-
chr19,24622151,24622167,-
chr19,24622228,24622242,-
chr19,24622248,24622262,-
chr19,24660879,24660895,-
chr19,24660982,24660996,-
chr19,25052274,25052290,-
chr19,25052499,25052518,-
chr19,25052802,25052816,-
chr19,25058138,25058158,-
chr19,25062023,25062077,-
chr19,25062539,25062559,-
chr19,25095446,25095466,-
chr19,25360786,25360800,-
chr19,25865377,25865396,-
chr19,26748361,26748377,-
chr19,26748501,26748528,-
chr19,26748581,26748625,-
chr19,28010981,28011006,-
chr19,28963695,28963733,-
chr19,29064150,29064166,-
chr19,29102029,29102044,-
chr19,29102159,29102193,-
chr19,29185583,29185610,-
chr19,29186043,29186059,-
chr19,29194568,29194601,-
chr19,29236966,29237002,-
chr19,29252416,29252438,-
chr19,29252852,29252874,-
chr19,29253063,29253085,-
chr19,29271557,29271571,-
chr19,29354819,29354851,-
chr19,29367085,29367146,-
chr19,29367256,29367275,-
chr19,29418531,29418545,-
chr19,29418567,29418625,-
chr19,29418895,29418914,-
chr19,29475476,29475490,-
