chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr18,58784699,58784717,58784747,58784769,1,30
chr18,60767479,60767497,60767466,60767490,1,0
chr18,60849303,60849322,60843987,60844011,1,-5292
chr18,60952764,60952782,60843987,60844011,1,-108753
chr18,62164759,62164777,62164510,62164527,0,-232
chr18,62204039,62204057,62204052,62204068,1,0
chr18,62699151,62699169,62699123,62699147,0,-4
chr18,63860149,63860168,63860120,63860136,1,-13
chr18,64501084,64501102,64501093,64501109,1,0
chr18,65405526,65405544,65405527,65405542,.,0
chr18,66321530,66321548,66321341,66321361,0,-169
chr18,67931981,67931999,67967021,67967036,1,35022
chr18,68064040,68064058,68064040,68064054,.,35022
chr18,68227658,68227677,68297330,68297352,0,69653
chr18,68624330,68624348,68686768,68686800,0,62420
chr18,68686961,68686979,68686950,68686973,1,0
chr18,68969277,68969296,68969269,68969283,1,0
chr18,71463584,71463602,71463534,71463597,1,0
chr18,71566498,71566516,71566427,71566448,0,-50
chr18,71658434,71658452,71658233,71658247,0,-187
chr18,75353991,75354009,75366867,75366889,1,12858
chr18,75367124,75367142,75366867,75366889,0,-235
chr18,75368132,75368150,75368127,75368146,1,0
chr18,75383586,75383604,75383572,75383591,1,0
chr18,75419746,75419764,75419733,75419758,1,0
chr18,77608847,77608865,77743021,77743052,1,134156
chr18,77742888,77742906,77743021,77743052,1,115
chr18,78239749,78239767,78239755,78239783,1,0
chr18,79258145,79258163,79293770,79293792,0,35607
chr18,79905363,79905381,79905376,79905390,1,0
chr18,80200848,80200866,80200813,80200829,1,-19
chr18,80649727,80649745,80649706,80649740,1,0
chr18,80718540,80718558,80718613,80718635,0,55
chr18,81568664,81568682,81404809,81404841,0,-163823
chr18,82462117,82462135,82477039,82477053,1,14904
chr18,82765654,82765673,82765608,82765657,0,0
chr18,84294338,84294356,84294335,84294349,1,0
chr18,84951508,84951526,84874177,84874196,0,-77312
chr18,87293285,87293303,87293296,87293318,1,0
chr18,87380601,87380619,87380574,87380590,1,-11
chr18,88408589,88408607,88408554,88408589,0,0
chr18,90310593,90310611,90310585,90310601,1,0
chr19,3325343,3325361,3325280,3325294,1,-49
chr19,3890405,3890423,3890402,3890416,1,0
chr19,4048020,4048039,4048078,4048097,0,39
chr19,4052250,4052268,4052288,4052302,0,20
chr19,4145129,4145147,4145135,4145163,1,0
chr19,5610115,5610134,5786440,5786474,1,176306
chr19,5877852,5877870,5877952,5877966,0,82
chr19,6126535,6126554,6126527,6126541,1,0
chr19,6418760,6418778,6340945,6340967,1,-77793
chr19,8770930,8770949,8757598,8757612,1,-13318
chr19,8786987,8787005,8798708,8798738,1,11703
chr19,8819197,8819216,8819116,8819138,1,-59
chr19,8898703,8898721,8888993,8889012,1,-9691
chr19,9939050,9939068,9916254,9916383,1,-22667
chr19,10556066,10556085,10577013,10577041,1,20928
chr19,10732039,10732057,10732004,10732019,0,-20
chr19,10739745,10739763,10747436,10747452,0,7673
chr19,10740289,10740307,10747436,10747452,0,7129
chr19,10777175,10777193,10777311,10777326,0,118
chr19,11505572,11505590,11505454,11505474,0,-98
chr19,11533971,11533989,11534108,11534124,1,119
chr19,16150773,16150791,16150756,16150782,1,0
chr19,16231588,16231606,16150756,16150782,1,-80806
chr19,16510038,16510056,16510170,16510204,1,114
chr19,16776265,16776283,16998198,16998223,1,221915
chr19,16998232,16998250,16998198,16998223,0,-9
chr19,18618973,18618992,18619048,18619088,1,56
chr19,18811641,18811659,18811621,18811652,1,0
chr19,18811919,18811937,18811621,18811652,1,-267
chr19,21036680,21036698,21713688,21713707,0,676990
chr19,22857255,22857273,22857209,22857223,1,-32
chr19,22975814,22975833,22857209,22857223,1,-118591
chr19,23208389,23208407,23323558,23323574,0,115151
chr19,24660991,24661009,24660982,24660996,1,0
chr19,26950766,26950784,26748581,26748625,1,-202141
chr19,26950826,26950844,26748581,26748625,1,-202201
chr19,28009938,28009956,28009940,28009964,1,0
chr19,29210410,29210428,29221844,29221866,1,11416
chr19,30043768,30043786,30043750,30043777,1,0
chr19,30154456,30154474,30154389,30154411,0,-45
chr19,31210792,31210811,31210802,31210829,1,0
chr19,32123213,32123231,32123202,32123224,1,0
chr19,32197252,32197270,32197112,32197152,1,-100
chr19,32257700,32257719,32257681,32257709,1,0
chr19,32937060,32937079,32989173,32989207,1,52094
chr19,33114405,33114423,33114414,33114431,1,0
chr19,34493005,34493023,34493069,34493112,0,46
chr19,36082963,36082981,36082929,36082951,0,-12
chr19,36834986,36835004,36834972,36834996,1,0
chr19,36996196,36996215,36996008,36996035,1,-161
chr19,37376786,37376804,37376846,37376868,0,42
chr19,38373110,38373128,38352798,38352830,0,-20280
chr19,38872941,38872959,38872795,38872817,0,-124
chr19,40589648,40589666,40589654,40589674,1,0
chr19,41803634,41803653,41829651,41829681,1,25998
chr19,43687244,43687262,43687187,43687202,1,-42
chr19,44091365,44091383,44091337,44091377,1,0
chr19,44091475,44091494,44091337,44091377,1,-98
chr19,44545017,44545035,44545005,44545027,1,0
chr19,44566711,44566729,44566716,44566736,1,0
chr19,44865617,44865635,44865606,44865628,1,0
chr19,45440248,45440266,45440154,45440176,1,-72
chr19,45626457,45626475,45626412,45626470,1,0
chr19,46150892,46150910,46150897,46150921,1,0
chr19,46382069,46382087,46396647,46396661,1,14560
chr19,46620090,46620108,46613066,46613101,1,-6989
chr19,47538893,47538911,47511381,47511403,0,-27490
chr19,47795224,47795242,47795184,47795215,0,-9
chr19,48576214,48576232,48576262,48576302,1,30
chr19,51178950,51178968,51178962,51178984,1,0
chr19,52473057,52473075,52473085,52473124,0,10
chr19,53460451,53460469,53460459,53460479,1,0
chr19,53713070,53713088,53712920,53712946,0,-124
chr19,53922403,53922421,53922523,53922549,0,102
chr19,57095777,57095796,57082919,57082933,1,-12844
chr19,57356894,57356912,57355785,57355819,0,-1075
chr19,57803015,57803033,57430283,57430298,0,-372717
chr19,59315276,59315294,59315364,59315383,1,70
chr19,59325329,59325347,59325197,59325219,0,-110
chr19,59339782,59339800,59339766,59339786,1,0
chr19,59925913,59925931,59925921,59925935,1,0
chr19,60756833,60756851,60811382,60811396,0,54531
chr2,3417689,3417708,3417623,3417645,1,-44
chr2,3728103,3728121,3731382,3731432,1,3261
chr2,5158584,5158602,5025730,5025772,1,-132812
chr2,6021884,6021903,6021979,6021998,0,76
chr2,6337780,6337798,6337757,6337793,1,0
chr2,6357667,6357685,6357640,6357659,0,-8
chr2,7401832,7401850,7401796,7401840,1,0
chr2,8896900,8896918,9116751,9116767,1,219833
chr2,9889477,9889495,9875970,9875992,0,-13485
chr2,10153209,10153227,10142806,10142828,1,-10381
chr2,11689486,11689504,11689465,11689498,1,0
chr2,13558558,13558576,13558888,13558907,1,312
chr2,14959597,14959615,14959648,14959667,0,33
chr2,15055843,15055861,14992765,14992787,1,-63056
chr2,15258334,15258352,14992765,14992787,1,-265547
chr2,16461254,16461272,16461257,16461291,1,0
chr2,17873269,17873287,17873188,17873207,0,-62
chr2,18065183,18065202,18056152,18056174,1,-9009
chr2,18958053,18958072,18957893,18957920,0,-133
chr2,22784366,22784385,22784385,22784421,0,0
chr2,23049575,23049593,23049516,23049546,0,-29
chr2,23848409,23848427,23848422,23848444,1,0
chr2,24447804,24447822,24386131,24386174,0,-61630
chr2,25535006,25535025,25534148,25534164,0,-842
chr2,26408670,26408689,26315327,26315346,0,-93324
chr2,27404414,27404432,27539748,27539777,1,135316
chr2,27552574,27552592,27540203,27540217,0,-12357
chr2,27994890,27994908,27994882,27994898,1,0
chr2,28755659,28755677,28755664,28755680,1,0
chr2,29489435,29489453,29489350,29489376,0,-59
chr2,29629253,29629271,29629207,29629229,1,-24
chr2,29936011,29936029,29935935,29935990,0,-21
chr2,30093881,30093899,30128876,30128898,1,34977
chr2,30129098,30129117,30129104,30129118,.,0
chr2,30547641,30547659,30547393,30547409,1,-232
chr2,30676876,30676894,30658341,30658356,0,-18520
chr2,31088531,31088549,31088491,31088514,0,-17
chr2,31108375,31108393,31108628,31108650,1,235
chr2,31929952,31929970,31929990,31930012,1,20
chr2,32151653,32151671,32151694,32151728,0,23
chr2,35169001,35169030,35169126,35169140,1,96
chr2,35169230,35169248,35169126,35169140,0,-90
chr2,35233356,35233375,35233361,35233377,1,0
chr2,38512041,38512059,38548065,38548081,0,36006
chr2,42569601,42569619,41987648,41987663,1,-581938
chr2,43737852,43737871,43737842,43737864,1,0
chr2,44748030,44748048,44748013,44748032,1,0
chr2,45789719,45789738,45789758,45789774,1,20
chr2,47418462,47418480,47418474,47418522,1,0
chr2,48395130,48395148,48395209,48395233,1,61
chr2,48477070,48477088,48477005,48477027,0,-43
chr2,50741285,50741303,50741298,50741314,1,0
chr2,52086067,52086085,52086026,52086040,1,-27
chr2,52224305,52224323,52304668,52304684,0,80345
chr2,52561657,52561675,52570213,52570227,0,8538
chr2,54779836,54779854,54779822,54779841,1,0
chr2,57117928,57117946,57117956,57117970,0,10
chr2,59527854,59527872,59469780,59469799,1,-58055
chr2,60256624,60256642,60256563,60256577,1,-47
chr2,61271501,61271520,61271466,61271512,1,0
chr2,61483843,61483861,61484209,61484242,1,348
chr2,61810404,61810422,61503889,61503933,1,-306471
chr2,62352166,62352184,62352126,62352140,1,-26
chr2,62540386,62540404,62540328,62540398,1,0
chr2,65001232,65001250,65181131,65181145,0,179881
chr2,70489604,70489622,70489610,70489697,1,0
chr2,70538510,70538528,70538378,70538405,0,-105
chr2,70836043,70836061,70836050,70836069,1,0
chr2,71358875,71358893,71358877,71358916,1,0
chr2,71715925,71715943,71715951,71715978,0,8
chr2,72114078,72114097,72117483,72117563,0,3386
chr2,72137363,72137381,72137369,72137391,1,0
chr2,72144908,72144926,72145144,72145198,1,218
chr2,72315364,72315382,72315388,72315407,0,6
chr2,72725193,72725211,72725159,72725204,1,0
chr2,72886255,72886273,72881587,72881601,0,-4654
chr2,73385463,73385481,73385447,73385461,0,-2
chr2,73716272,73716290,73716600,73716614,1,310
chr2,73775885,73775903,73775860,73775874,1,-11
chr2,73856396,73856414,73856404,73856440,1,0
chr2,75073224,75073243,75073290,75073304,0,47
chr2,75975497,75975515,75907280,75907295,1,-68202
chr2,76013681,76013699,75907280,75907295,1,-106386
chr2,76254841,76254859,76254899,76254922,0,40
chr2,77305373,77305391,77305509,77305531,1,118
chr2,78835264,78835282,78835259,78835273,1,0
chr2,79010147,79010166,79005304,79005318,0,-4829
chr2,79248623,79248641,79231211,79231233,0,-17390
chr2,79270564,79270582,79231211,79231233,0,-39331
chr2,84025511,84025529,83766067,83766086,0,-259425
chr2,84793740,84793758,84793799,84793819,0,41
chr2,85036922,85036940,85036934,85036950,1,0
chr2,86784013,86784031,86783876,86783895,1,-118
chr2,87570852,87570870,87570855,87570917,1,0
chr2,89017048,89017066,89017125,89017140,0,59
chr2,90667877,90667895,90667964,90667988,0,69
chr2,90756400,90756418,90756370,90756413,1,0
chr2,91954093,91954111,91954083,91954097,1,0
chr2,92212616,92212634,92212495,92212511,0,-105
chr2,92255483,92255501,92255497,92255512,1,0
chr2,92442915,92442933,92442955,92443067,0,22
chr2,93186887,93186905,93187146,93187168,0,241
chr2,93438084,93438102,93438088,93438121,1,0
chr2,93454739,93454758,93454159,93454200,0,-539
chr2,97701619,97701637,97701624,97701659,1,0
chr2,101990510,101990528,101990400,101990431,0,-79
chr2,102896072,102896090,102895951,102896040,1,-32
chr2,103012822,103012840,103013109,103013157,1,269
chr2,103049205,103049223,103013109,103013157,0,-36048
chr2,104179846,104179864,104455603,104455621,1,275739
chr2,104455366,104455384,104455603,104455621,1,219
chr2,106649199,106649217,106649159,106649178,0,-21
chr2,111668222,111668240,111668202,111668221,0,-1
chr2,112238718,112238736,112238884,112238904,1,148
chr2,112284888,112284906,112238884,112238904,0,-45984
chr2,114119549,114119568,114119555,114119588,1,0
chr2,117433345,117433363,117421695,117421737,1,-11608
chr2,118100906,118100924,118491221,118491240,1,390297
chr2,118479981,118480000,118491221,118491240,1,11221
chr2,118620722,118620740,118642709,118642736,1,21969
chr2,119046932,119046951,119046604,119046626,0,-306
chr2,119239357,119239375,119239362,119239406,1,0
chr2,119239404,119239422,119239362,119239406,0,0
chr2,121013811,121013829,121013921,121013936,0,92
chr2,121110997,121111015,121140310,121140324,1,29295
chr2,122028167,122028185,122126881,122126895,0,98696
chr2,122652295,122652313,122630383,122630416,1,-21879
chr2,123110364,123110382,123110369,123110393,1,0
chr2,123876206,123876224,123876243,123876258,1,19
chr2,125859341,125859359,125791365,125791379,1,-67962
chr2,126597640,126597659,126636502,126636521,1,38843
chr2,127134254,127134272,127134419,127134438,0,147
chr2,127134382,127134400,127134419,127134438,0,19
chr2,127252388,127252406,127252397,127252413,1,0
chr2,127389930,127389948,127389891,127389943,1,0
chr2,127927915,127927933,127928128,127928144,1,195
chr2,128395750,128395768,128395795,128395815,1,27
chr2,128422740,128422759,128396299,128396321,0,-26419
chr2,133393103,133393121,133961099,133961118,0,567978
chr2,135874128,135874146,135863257,135863291,1,-10837
chr2,136754196,136754214,136754209,136754223,1,0
chr2,137418249,137418267,136891994,136892016,1,-526233
chr2,143916613,143916631,143839535,143839554,0,-77059
chr2,144600393,144600411,144555715,144555743,0,-44650
chr2,144712192,144712210,144555715,144555743,0,-156449
chr2,147860701,147860719,147860505,147860541,1,-160
chr2,150136359,150136377,150307169,150307195,0,170792
chr2,152775576,152775594,152775657,152775690,0,63
chr2,152775613,152775631,152775657,152775690,0,26
chr2,152848486,152848504,152848516,152848535,0,12
chr2,153345169,153345187,153345773,153345793,0,586
chr2,153350957,153350975,153345773,153345793,1,-5164
chr2,153865738,153865756,153639268,153639310,0,-226428
chr2,154658252,154658270,154657908,154657924,1,-328
chr2,155553307,155553325,155673648,155673682,0,120323
chr2,157119331,157119349,157131345,157131367,1,11996
chr2,158166923,158166941,158167125,158167147,0,184
chr2,158674810,158674828,158688034,158688060,0,13206
chr2,161512130,161512148,161108960,161108974,0,-403156
chr2,161959836,161959854,161959794,161959810,1,-26
chr2,163238241,163238259,163253624,163253640,1,15365
chr2,164544682,164544700,164545026,164545042,0,326
chr2,164822713,164822731,164822731,164822761,0,0
chr2,166031729,166031748,166031797,166031811,0,49
chr2,166886337,166886355,166886348,166886363,1,0
chr2,167742712,167742730,167742941,167742974,0,211
chr2,168229696,168229715,168229705,168229725,1,0
chr2,169778882,169778900,169786210,169786242,1,7310
chr2,169786353,169786371,169786288,169786332,0,-21
chr2,170169119,170169137,170169023,170169043,1,-76
chr2,173077051,173077069,173077046,173077062,1,0
chr2,173452168,173452186,173436478,173436505,1,-15663
chr2,174067923,174067941,174077277,174077325,1,9336
chr2,178700061,178700079,178699960,178699998,1,-63
chr2,181319499,181319517,181319507,181319527,1,0
chr3,8635569,8635588,8665332,8665363,1,29744
chr3,8665329,8665347,8665332,8665363,1,0
chr3,8667868,8667886,8667963,8668003,0,77
chr3,9066654,9066673,9066641,9066663,1,0
chr3,9677319,9677337,9677325,9677347,1,0
chr3,9984027,9984045,9984037,9984064,1,0
chr3,10130143,10130161,10130148,10130233,1,0
chr3,10703766,10703784,10703677,10703716,1,-50
chr3,14806623,14806641,14806553,14806567,0,-56
chr3,17842156,17842174,17842259,17842274,1,85
chr3,19258644,19258662,19258602,19258624,0,-20
chr3,19258921,19258939,19258957,19258974,1,18
chr3,20142146,20142164,20142772,20142791,1,608
chr3,20142535,20142554,20142772,20142791,1,218
chr3,20222828,20222846,20222857,20222881,0,11
chr3,21953275,21953293,21953747,21953804,1,454
chr3,25451237,25451256,25451228,25451242,1,0
chr3,27154103,27154122,27154083,27154105,1,0
chr3,27921065,27921083,27921037,27921063,0,-2
chr3,28402255,28402273,28468307,28468338,0,66034
chr3,29984309,29984327,29984317,29984349,1,0
chr3,30378141,30378159,30600340,30600356,1,222181
chr3,31056943,31056961,31056947,31056984,1,0
chr3,33956500,33956518,33956623,33956639,1,105
chr3,37724164,37724182,37724559,37724573,0,377
chr3,37753541,37753559,37753431,37753456,1,-85
chr3,41332721,41332739,41408725,41408741,1,75986
chr3,43800681,43800699,43800694,43800710,1,0
chr3,45356294,45356312,45356291,45356305,1,0
chr3,46530556,46530574,46530547,46530570,1,0
chr3,51339925,51339943,51339909,51339936,1,0
chr3,52262760,52262779,52262777,52262803,1,0
chr3,52499197,52499215,52499202,52499217,1,0
chr3,52784948,52784967,52784853,52784872,0,-76
chr3,52906953,52906971,52907177,52907210,0,206
chr3,53017612,53017630,53017528,53017558,0,-54
chr3,54232147,54232165,54232377,54232391,1,212
chr3,54232278,54232296,54232377,54232391,1,81
chr3,55374007,55374025,55373993,55374012,1,0
chr3,57844060,57844078,57844056,57844078,1,0
chr3,59702799,59702817,59702629,59702651,1,-148
chr3,60414006,60414024,60414079,60414134,0,55
chr3,60537485,60537503,60537384,60537404,1,-81
chr3,61123206,61123224,61123315,61123330,1,91
chr3,63976009,63976027,63975833,63975877,0,-132
chr3,65962064,65962082,65961964,65961986,1,-78
chr3,65975605,65975623,65975597,65975616,1,0
chr3,68183501,68183519,68183510,68183526,1,0
chr3,68794437,68794455,68793195,68793222,0,-1215
chr3,68883563,68883581,68883586,68883602,1,5
chr3,69481952,69481971,69373845,69373871,1,-108081
chr3,70930719,70930737,69373845,69373871,1,-1556848
chr3,79127885,79127903,79153400,79153422,1,25497
chr3,79274907,79274925,79274912,79274928,1,0
chr3,84956881,84956900,84956806,84956897,1,0
chr3,85697522,85697540,85697432,85697446,1,-76
chr3,86845546,86845564,86845496,86845510,0,-36
chr3,87515437,87515455,87515451,87515477,1,0
chr3,88042973,88042991,88011184,88011229,1,-31744
chr3,88510242,88510260,88554427,88554446,1,44167
chr3,88579551,88579569,88579559,88579574,1,0
chr3,89700846,89700864,89709196,89709231,0,8332
chr3,91600982,91601000,91637603,91637617,1,36603
chr3,91637867,91637885,91637679,91637694,0,-173
chr3,91696265,91696283,91637679,91637694,0,-58571
chr3,91779741,91779759,91637679,91637694,0,-142047
chr3,91823621,91823639,91637679,91637694,0,-185927
chr3,91905105,91905123,91637679,91637694,0,-267411
chr3,95894182,95894200,95928947,95928996,1,34747
chr3,95972384,95972402,95972275,95972316,0,-68
chr3,96557028,96557047,96556981,96557021,1,-7
chr3,100688138,100688156,100688140,100688164,1,0
chr3,103377685,103377703,103384868,103384888,1,7165
chr3,103753858,103753876,103753834,103753860,1,0
chr3,103781022,103781040,103780919,103780947,0,-75
chr3,105991777,105991795,105992102,105992126,0,307
chr3,106003396,106003415,106000998,106001012,0,-2384
chr3,107206244,107206263,107206237,107206257,1,0
chr3,107336473,107336491,107206387,107206412,0,-130061
chr3,110707058,110707076,110707064,110707113,1,0
chr3,113611416,113611434,113611427,113611442,1,0
chr3,113657060,113657078,113630302,113630324,0,-26736
chr3,115972688,115972706,115940780,115940794,1,-31894
chr3,116279245,116279263,116327287,116327303,1,48024
chr3,116327423,116327441,116327287,116327303,0,-120
chr3,116712988,116713006,116713000,116713028,1,0
chr3,118405264,118405286,119765971,119765985,1,1360685
chr3,119766072,119766090,119766058,119766081,1,0
chr3,121639855,121639873,121548085,121548107,1,-91748
chr3,122096485,122096503,122096476,122096495,1,0
chr3,122869361,122869379,122638884,122638900,1,-230461
chr3,123176321,123176339,123176327,123176341,1,0
chr3,123489109,123489127,123489099,123489113,1,0
chr3,126661869,126661887,126661922,126661944,0,35
chr3,128271870,128271888,128271881,128271896,1,0
chr3,129730790,129730808,129686980,129687031,0,-43759
chr3,129987142,129987160,129987145,129987173,1,0
chr3,131057673,131057691,131057279,131057349,1,-324
chr3,132125575,132125593,132125534,132125549,1,-26
chr3,133052669,133052687,133065612,133065637,1,12925
chr3,134255983,134256001,134255974,134255988,1,0
chr3,136044155,136044173,136044143,136044163,1,0
chr3,138474810,138474828,138474815,138474831,1,0
chr3,138854818,138854836,138854917,138854946,0,81
chr3,142295046,142295064,142356698,142356712,1,61634
chr3,142493991,142494010,142493903,142493919,0,-72
chr3,142618875,142618893,142618871,142618890,1,0
chr3,142619864,142619882,142619913,142619975,1,31
chr3,143257151,143257169,143257021,143257043,0,-108
chr3,144050303,144050321,144050309,144050332,1,0
chr3,149665651,149665669,149327117,149327136,1,-338515
chr3,152941931,152941949,152943111,152943125,1,1162
chr3,152952447,152952465,152952479,152952494,0,14
chr3,153591704,153591722,153591485,153591500,1,-204
chr3,153959519,153959537,153959527,153959571,1,0
chr3,154958392,154958410,154958475,154958490,0,65
chr3,156878317,156878335,156878329,156878351,1,0
chr3,157616979,157616997,157533964,157533981,0,-82998
chr3,158768511,158768530,158768594,158768608,0,64
chr4,3982595,3982613,3982601,3982615,1,0
chr4,3990042,3990061,3982659,3982683,0,-7359
chr4,6475111,6475129,6475122,6475137,1,0
chr4,6622282,6622300,6663817,6663832,1,41517
chr4,6817247,6817265,6803755,6803777,1,-13470
chr4,7443392,7443410,7443374,7443388,0,-4
chr4,8634537,8634555,8634506,8634548,1,0
chr4,8649826,8649844,8649776,8649791,0,-35
chr4,9771186,9771204,9771280,9771310,0,76
chr4,10981371,10981389,10981585,10981601,1,196
chr4,11076493,11076511,11076588,11076602,1,77
chr4,11146743,11146761,11146625,11146649,0,-94
chr4,11499036,11499054,11499012,11499028,1,-8
chr4,12046711,12046729,12046723,12046742,1,0
chr4,13519319,13519337,13519331,13519350,1,0
chr4,13519734,13519752,13519730,13519746,1,0
chr4,15945775,15945793,15945787,15945801,1,0
chr4,15986708,15986727,15986700,15986715,1,0
chr4,19574999,19575017,19574875,19574951,0,-48
chr4,19697036,19697054,19696965,19696979,1,-57
chr4,19932434,19932452,19928461,19928498,0,-3936
chr4,20304168,20304186,20304174,20304205,1,0
chr4,20456292,20456310,20456272,20456300,1,0
chr4,20456326,20456345,20456272,20456300,1,-26
chr4,20547303,20547321,20547359,20547375,1,38
chr4,21727228,21727246,21727133,21727154,0,-74
chr4,23404126,23404144,23404217,23404233,0,73
chr4,24002521,24002539,24002513,24002529,1,0
chr4,24372938,24372956,24373061,24373075,1,105
chr4,25338270,25338289,25495162,25495181,0,156873
chr4,26766627,26766645,26790367,26790391,0,23722
chr4,26790379,26790397,26790367,26790391,1,0
chr4,28969371,28969389,28570936,28570951,1,-398420
chr4,32133032,32133051,32133232,32133246,1,181
chr4,32249864,32249882,32250407,32250429,1,525
chr4,32342600,32342619,32342613,32342633,1,0
chr4,33375639,33375657,33375648,33375670,1,0
chr4,35130938,35130956,35130942,35130965,1,0
chr4,38629873,38629891,38629852,38629884,1,0
chr4,40680484,40680503,40721068,40721096,1,40565
chr4,41256955,41256973,41341431,41341451,0,84458
chr4,41341441,41341459,41341431,41341451,1,0
chr4,41774326,41774344,41523192,41523211,0,-251115
chr4,42961826,42961844,42962025,42962048,1,181
chr4,43038145,43038163,43038099,43038135,0,-10
chr4,44271436,44271454,44271127,44271141,0,-295
chr4,44973836,44973854,45018446,45018465,1,44592
chr4,46761970,46761988,46584509,46584542,0,-177428
chr4,48012823,48012841,48012460,48012486,1,-337
chr4,51286612,51286630,51286604,51286620,1,0
chr4,57903397,57903415,57903378,57903408,1,0
chr4,59167989,59168007,59157403,59157422,0,-10567
chr4,59528490,59528508,59528327,59528341,0,-149
chr4,59654037,59654055,59654095,59654118,0,40
chr4,62505798,62505816,62505618,62505633,1,-165
chr4,62695869,62695887,62695878,62695904,1,0
chr4,62734758,62734776,62740775,62740789,1,5999
chr4,68778065,68778083,68778036,68778076,1,0
chr4,70596655,70596673,70596745,70596771,0,72
chr4,80231616,80231634,80231440,80231459,1,-157
chr4,81678932,81678950,81679036,81679050,0,86
chr4,83370885,83370903,83354750,83354808,0,-16077
chr4,84305576,84305594,84305440,84305459,1,-117
chr4,85430630,85430665,85430579,85430594,1,-36
chr4,85430724,85430742,85430732,85430747,1,0
chr4,85548818,85548836,85548997,85549011,1,161
chr4,85548955,85548974,85548997,85549011,1,23
chr4,86319472,86319490,86319514,86319529,0,24
chr4,88867617,88867636,88868269,88868283,0,633
chr4,90840193,90840211,90840080,90840095,0,-98
chr4,91336425,91336462,91336428,91336442,.,0
chr4,92560303,92560321,92560246,92560262,0,-41
chr4,95120661,95120679,95087539,95087558,0,-33103
chr4,98280808,98280826,98282356,98282376,1,1530
chr4,98282265,98282283,98282356,98282376,1,73
chr4,98436673,98436691,98436559,98436581,0,-92
chr4,98436724,98436743,98436559,98436581,0,-143
chr4,98436775,98436794,98436559,98436581,0,-194
chr4,100952956,100952978,100952934,100952966,1,0
chr4,101186015,101186033,101185903,101185919,0,-96
chr4,101217352,101217371,101217361,101217407,1,0
chr4,101391855,101391873,101320867,101320890,0,-70965
chr4,102517173,102517191,102516907,102516956,1,-217
chr4,102636011,102636029,102607824,102607840,0,-28171
chr4,102682366,102682384,102711448,102711467,1,29064
chr4,103154909,103154927,103169436,103169455,0,14509
chr4,103169582,103169600,103169588,103169615,1,0
chr4,103313580,103313598,103169588,103169615,0,-143965
chr4,103803464,103803482,104092404,104092429,1,288922
chr4,105333311,105333329,105333316,105333332,1,0
chr4,105333486,105333504,105333316,105333332,0,-154
chr4,106787866,106787884,106794143,106794157,0,6259
chr4,108071633,108071652,108071138,108071195,1,-438
chr4,108960641,108960659,108960647,108960669,1,0
chr4,108999926,108999944,108999923,108999959,1,0
chr4,109202263,109202281,109079888,109079903,1,-122360
chr4,109280392,109280410,109079888,109079903,1,-200489
chr4,116453483,116453501,116556019,116556041,0,102518
chr4,116626739,116626757,116626735,116626757,0,0
chr4,116703966,116703984,116720407,116720421,0,16423
chr4,117139347,117139365,117139352,117139377,1,0
chr4,118409055,118409073,118408970,118408999,0,-56
chr4,120120244,120120262,120120235,120120249,1,0
chr4,120793654,120793673,120793466,120793488,0,-166
chr4,120925506,120925524,120925477,120925503,1,-3
chr4,122934316,122934335,122898685,122898739,1,-35577
chr4,123571934,123571952,123577497,123577513,0,5545
chr4,126194457,126194475,126194463,126194477,1,0
chr4,127022511,127022529,127015569,127015588,1,-6923
chr4,127146897,127146915,127146821,127146856,0,-41
chr4,128735516,128735534,128711662,128711686,1,-23830
chr4,128741014,128741032,128711662,128711686,1,-29328
chr4,129249663,129249681,129249643,129249675,1,0
chr4,129570652,129570670,129570643,129570662,1,0
chr4,129641604,129641622,129641596,129641612,1,0
chr4,129805563,129805581,129805532,129805573,1,0
chr4,129828190,129828208,129828001,129828020,1,-170
chr4,130899940,130899958,130902670,130902692,0,2712
chr4,132353733,132353752,132345259,132345274,1,-8459
chr4,132659280,132659299,132659673,132659725,0,374
chr4,133182631,133182650,133182636,133182658,1,0
chr4,133250878,133250896,133278074,133278093,1,27178
chr4,133278062,133278080,133278074,133278093,1,0
chr4,133707360,133707379,133707399,133707415,1,20
chr4,133836954,133836972,133836889,133836960,1,0
chr4,134370526,134370545,134460211,134460237,1,89666
chr4,134505225,134505243,134505229,134505284,1,0
chr4,135271668,135271686,135248824,135248866,1,-22802
chr4,135483945,135483964,135494543,135494562,0,10579
chr4,135855554,135855572,135873957,135873979,0,18385
chr4,136089829,136089847,136089323,136089342,1,-487
chr4,137367807,137367825,137367811,137367856,1,0
chr4,137388755,137388774,137388739,137388753,1,-2
chr4,137892347,137892365,137892320,137892335,1,-12
chr4,138914335,138914353,138914071,138914087,1,-248
chr4,139289526,139289544,139352270,139352289,0,62726
chr4,139456527,139456545,139352270,139352289,1,-104238
chr4,140601363,140601381,140701484,140701519,0,100103
chr4,148050465,148050483,148050668,148050690,0,185
chr4,149283295,149283313,149282673,149282699,0,-596
chr4,149658330,149658349,149663927,149663963,1,5578
chr4,149658538,149658556,149663927,149663963,1,5371
chr4,149871948,149871966,149871933,149871954,1,0
chr4,150339227,150339245,150339322,150339344,0,77
chr4,150454166,150454184,150454174,150454196,1,0
chr4,150545244,150545262,150545071,150545093,1,-151
chr4,150565743,150565761,150566219,150566238,0,458
