chr,h_h_start,h_h_end,closest_TnG_start,closest_TnG_end,tng_alignment,distance_to_closest_TnG
chr2,126476248,126476267,126483605,126483622,0,7338
chr2,127129013,127129031,127133590,127133622,1,4559
chr2,127134254,127134272,127133590,127133622,0,-632
chr2,127286931,127286949,127286919,127286935,1,0
chr2,127854514,127854532,127873887,127873904,1,19355
chr2,127891420,127891439,127889618,127889646,1,-1774
chr2,128103693,128103711,128102221,128102244,0,-1449
chr2,128655314,128655332,128655399,128655416,1,67
chr2,128782074,128782092,128782253,128782282,0,161
chr2,128878597,128878616,128878865,128878881,0,249
chr2,128881406,128881424,128881344,128881369,1,-37
chr2,129422458,129422477,129414798,129414814,0,-7644
chr2,129903478,129903496,129903665,129903681,0,169
chr2,129914338,129914357,129918478,129918493,1,4121
chr2,130430519,130430537,130430490,130430509,1,-10
chr2,130475990,130476008,130475929,130475944,1,-46
chr2,130703259,130703278,130705346,130705363,0,2068
chr2,131045539,131045557,131049316,131049333,1,3759
chr2,131047537,131047556,131049316,131049333,1,1760
chr2,131086206,131086225,131087447,131087495,1,1222
chr2,131093556,131093574,131093725,131093745,1,151
chr2,131440961,131440979,131443527,131443542,0,2548
chr2,131454373,131454391,131461285,131461318,0,6894
chr2,131639056,131639075,131639114,131639129,1,39
chr2,131655071,131655090,131639114,131639129,0,-15942
chr2,131885972,131885990,131875097,131875137,0,-10835
chr2,132041672,132041690,132041771,132041788,1,81
chr2,132064497,132064515,132060186,132060207,0,-4290
chr2,132710754,132710773,132711022,132711038,1,249
chr2,133021065,133021084,133021343,133021358,1,259
chr2,133022345,133022363,133021689,133021706,0,-639
chr2,133335156,133335174,133317751,133317778,0,-17378
chr2,133444934,133444952,133444923,133444940,1,0
chr2,133502989,133503008,133506322,133506338,1,3314
chr2,133667772,133667791,133677087,133677133,1,9296
chr2,133791407,133791426,133793436,133793466,1,2010
chr2,133803024,133803042,133803281,133803314,0,239
chr2,134029807,134029826,134017237,134017254,1,-12553
chr2,134343088,134343106,134342647,134342667,1,-421
chr2,134726064,134726083,134697241,134697262,1,-28802
chr2,135035889,135035907,135035825,135035842,1,-47
chr2,135493216,135493234,135487189,135487216,1,-6000
chr2,135725461,135725480,135725473,135725496,1,0
chr2,135743421,135743439,135738593,135738613,1,-4808
chr2,135775652,135775671,135764312,135764329,1,-11323
chr2,135797230,135797248,135796892,135796907,1,-323
chr2,135819911,135819929,135821148,135821163,1,1219
chr2,135832578,135832596,135835075,135835104,0,2479
chr2,135917118,135917136,135926300,135926327,0,9164
chr2,135927091,135927109,135926300,135926327,1,-764
chr2,135932336,135932355,135934440,135934460,0,2085
chr2,136914394,136914413,136914420,136914440,0,7
chr2,136949011,136949029,136928976,136929011,1,-20000
chr2,137042997,137043015,137050035,137050052,0,7020
chr2,137333379,137333397,137333308,137333325,0,-54
chr2,137575125,137575143,137575413,137575447,0,270
chr2,137663273,137663292,137663315,137663331,1,23
chr2,137777665,137777684,137808190,137808207,1,30506
chr2,137869838,137869856,137828052,137828072,0,-41766
chr2,138281692,138281710,138279980,138279995,1,-1697
chr2,138603707,138603725,138675310,138675325,0,71585
chr2,139778336,139778354,139735757,139735773,0,-42563
chr2,140569203,140569222,140565464,140565488,1,-3715
chr2,140704398,140704416,140701399,140701427,0,-2971
chr2,140721185,140721203,140718414,140718429,1,-2756
chr2,140934656,140934674,140934798,140934826,0,124
chr2,141033416,141033435,141008642,141008663,1,-24753
chr2,141274429,141274448,141286064,141286079,0,11616
chr2,141292996,141293015,141286064,141286079,1,-6917
chr2,141700874,141700892,141670232,141670252,0,-30622
chr2,141966914,141966932,141958722,141958738,1,-8176
chr2,142544919,142544937,142661007,142661028,1,116070
chr2,142719632,142719650,142699054,142699069,1,-20563
chr2,142929468,142929486,142928260,142928277,0,-1191
chr2,143117733,143117752,143075425,143075442,1,-42291
chr2,143876304,143876322,143876293,143876310,1,0
chr2,144018812,144018830,144018770,144018786,0,-26
chr2,144176660,144176678,144178329,144178350,1,1651
chr2,144429762,144429781,144441732,144441749,0,11951
chr2,144575282,144575301,144588987,144589008,1,13686
chr2,144588965,144588983,144588987,144589008,1,4
chr2,144637380,144637398,144646708,144646724,0,9310
chr2,144670701,144670719,144646708,144646724,1,-23977
chr2,144712192,144712210,144715479,144715499,0,3269
chr2,144745318,144745336,144745326,144745362,1,0
chr2,145185959,145185977,145185922,145185939,1,-20
chr2,145402349,145402367,145448737,145448757,0,46370
chr2,145563364,145563382,145563184,145563210,1,-154
chr2,145649756,145649775,145649922,145649937,0,147
chr2,145655720,145655738,145657162,145657177,0,1424
chr2,145711723,145711741,145719645,145719681,1,7904
chr2,146027722,146027740,146036642,146036657,1,8902
chr2,146049459,146049477,146050470,146050495,1,993
chr2,146058404,146058422,146063828,146063845,0,5406
chr2,146074600,146074619,146077233,146077253,0,2614
chr2,146256732,146256754,146256652,146256673,0,-59
chr2,146287910,146287929,146280078,146280093,0,-7817
chr2,146412872,146412890,146416441,146416471,1,3551
chr2,146612384,146612403,146612436,146612456,1,33
chr2,146884669,146884687,146876943,146876965,1,-7704
chr2,147045415,147045433,147035965,147035985,1,-9430
chr2,147269010,147269028,147269092,147269129,0,64
chr2,147704352,147704370,147704350,147704366,1,0
chr2,147928406,147928424,147942968,147942988,1,14544
chr2,148170731,148170750,148170715,148170742,1,0
chr2,148193066,148193084,148189079,148189094,0,-3972
chr2,148468610,148468629,148468265,148468288,0,-322
chr2,148535975,148535994,148531838,148531858,1,-4117
chr2,148581895,148581914,148581897,148581930,1,0
chr2,148856938,148856957,148877404,148877419,0,20447
chr2,149545973,149545991,149513345,149513365,1,-32608
chr2,150778184,150778202,150779453,150779469,0,1251
chr2,151596041,151596059,151579238,151579254,0,-16787
chr2,151615486,151615504,151631848,151631865,1,16344
chr2,151676521,151676539,151648420,151648435,0,-28086
chr2,151818152,151818171,151842689,151842706,1,24518
chr2,151893328,151893346,151897761,151897781,0,4415
chr2,151941477,151941495,151925826,151925841,0,-15636
chr2,152601324,152601342,152617499,152617520,0,16157
chr2,153421398,153421417,153414380,153414411,0,-6987
chr2,153562567,153562586,153564606,153564646,1,2020
chr2,153713361,153713379,153700274,153700304,1,-13057
chr2,154074347,154074365,154074338,154074359,1,0
chr2,154390745,154390763,154389416,154389432,0,-1313
chr2,155320867,155320885,155318866,155318881,0,-1986
chr2,155593095,155593114,155592427,155592444,1,-651
chr2,155743576,155743594,155749685,155749709,0,6091
chr2,155793145,155793163,155802825,155802888,0,9662
chr2,155912669,155912688,155873919,155873936,1,-38733
chr2,156209167,156209185,156208635,156208662,0,-505
chr2,156247717,156247735,156242586,156242610,1,-5107
chr2,156892420,156892438,156884921,156884953,1,-7467
chr2,157601833,157601851,157568190,157568210,0,-33623
chr2,157923078,157923096,157923418,157923433,0,322
chr2,157931764,157931782,157931770,157931795,1,0
chr2,158275451,158275469,158311152,158311169,1,35683
chr2,158284652,158284671,158311152,158311169,1,26481
chr2,158340256,158340275,158311152,158311169,0,-29087
chr2,158609973,158609991,158596882,158596907,0,-13066
chr2,158653315,158653333,158653321,158653379,1,0
chr2,159021282,159021300,159037317,159037333,1,16017
chr2,159900155,159900173,159900079,159900099,1,-56
chr2,160445139,160445157,160445253,160445274,0,96
chr2,160560357,160560376,160554420,160554436,0,-5921
chr2,160778084,160778102,160780762,160780778,0,2660
chr2,160851157,160851175,160864185,160864200,1,13010
chr2,160917159,160917178,160945189,160945209,0,28011
chr2,161061858,161061876,161066156,161066176,1,4280
chr2,161131347,161131365,161144977,161144994,0,13612
chr2,161138633,161138651,161144977,161144994,0,6326
chr2,161143381,161143400,161144977,161144994,0,1577
chr2,161185222,161185241,161185245,161185276,1,4
chr2,162689866,162689884,162689914,162689937,1,30
chr2,163189734,163189753,163189855,163189871,1,102
chr2,163586507,163586525,163583816,163583833,0,-2674
chr2,163756066,163756084,163745861,163745876,0,-10190
chr2,163900166,163900184,163823506,163823564,1,-76602
chr2,164133888,164133906,164135422,164135439,0,1516
chr2,164243560,164243578,164197751,164197773,1,-45787
chr2,164372928,164372946,164372733,164372749,0,-179
chr2,164592303,164592321,164600423,164600460,1,8102
chr2,164635572,164635590,164637910,164637945,1,2320
chr2,164862550,164862568,164862930,164862960,0,362
chr2,165060040,165060058,165060010,165060035,1,-5
chr2,165074601,165074619,165076476,165076492,0,1857
chr2,165106662,165106681,165076476,165076492,1,-30170
chr2,165473899,165473917,165492524,165492554,0,18607
chr2,165736403,165736421,165751466,165751508,0,15045
chr2,165846891,165846910,165852900,165852921,1,5990
chr2,166012305,166012323,166012472,166012487,0,149
chr2,166101016,166101034,166102405,166102426,1,1371
chr2,166411455,166411473,166410237,166410254,0,-1201
chr2,166430403,166430422,166420410,166420425,1,-9978
chr2,166746177,166746195,166754014,166754031,0,7819
chr2,166956858,166956877,166956899,166956919,1,22
chr2,167125975,167126004,167126035,167126050,0,31
chr2,167381087,167381105,167382601,167382618,1,1496
chr2,167382651,167382669,167382601,167382618,0,-33
chr2,167427188,167427206,167441649,167441665,0,14443
chr2,167587144,167587162,167598885,167598902,0,11723
chr2,167657763,167657781,167649472,167649492,1,-8271
chr2,167742712,167742730,167755296,167755318,0,12566
chr2,167875858,167875876,167885904,167885924,0,10028
chr2,167880642,167880660,167885904,167885924,0,5244
chr2,167890166,167890185,167894201,167894218,0,4016
chr2,167982721,167982739,167961278,167961305,1,-21416
chr2,168109063,168109081,168105530,168105547,0,-3516
chr2,168330979,168330998,168352276,168352295,1,21278
chr2,168333188,168333206,168352276,168352295,1,19070
chr2,168354150,168354168,168354434,168354449,0,266
chr2,168651992,168652010,168654384,168654404,0,2374
chr2,168660488,168660507,168660450,168660467,1,-21
chr2,168904458,168904476,168902869,168902884,1,-1574
chr2,169187293,169187311,169131763,169131780,1,-55513
chr2,169486634,169486652,169499558,169499586,1,12906
chr2,169528275,169528293,169555610,169555633,1,27317
chr2,169599847,169599865,169597808,169597844,1,-2003
chr2,169632195,169632213,169634936,169634953,0,2723
chr2,169752371,169752389,169756519,169756539,0,4130
chr2,169870670,169870688,169869787,169869814,1,-856
chr2,170059081,170059099,170060196,170060216,0,1097
chr2,170234030,170234048,170234024,170234040,1,0
chr2,170550473,170550491,170545317,170545341,1,-5132
chr2,170887900,170887918,170888075,170888092,1,157
chr2,172458641,172458660,172436117,172436140,1,-22501
chr2,172508275,172508293,172510902,172510932,0,2609
chr2,172660607,172660625,172661742,172661759,1,1117
chr2,172804820,172804838,172802233,172802250,1,-2570
chr2,173286923,173286941,173293414,173293431,0,6473
chr2,173337737,173337756,173353017,173353032,0,15261
chr2,173564881,173564900,173586065,173586092,0,21165
chr2,174344309,174344327,174344081,174344096,0,-213
chr2,174564916,174564934,174564861,174564880,1,-36
chr2,174737513,174737531,174734542,174734559,1,-2954
chr2,178058312,178058330,178073607,178073623,1,15277
chr2,178406409,178406427,178409303,178409333,1,2876
chr2,178436883,178436901,178436894,178436917,1,0
chr2,178473739,178473757,178473627,178473648,1,-91
chr2,178497570,178497589,178484726,178484755,0,-12815
chr2,178536772,178536790,178530470,178530485,1,-6287
chr2,178570836,178570854,178570847,178570863,1,0
chr2,178662584,178662603,178665030,178665055,0,2427
chr2,178728222,178728240,178718436,178718457,0,-9765
chr2,179044349,179044367,179057611,179057626,0,13244
chr2,179391579,179391597,179421956,179421973,1,30359
chr2,179576376,179576394,179603458,179603473,1,27064
chr2,179734841,179734859,179754769,179754785,1,19910
chr2,179825066,179825084,179812124,179812139,1,-12927
chr2,179956662,179956680,179956669,179956689,1,0
chr2,180433294,180433312,180432825,180432850,0,-444
chr2,180604885,180604904,180580412,180580429,0,-24456
chr2,181101435,181101453,181178108,181178124,0,76655
chr2,181641148,181641167,181653651,181653668,1,12484
chr3,3311035,3311053,3502676,3502696,0,191623
chr3,5216477,5216495,5216449,5216468,1,-9
chr3,5596957,5596975,5596994,5597010,0,19
chr3,7385167,7385185,7365113,7365133,1,-20034
chr3,7425861,7425879,7462424,7462450,0,36545
chr3,7530960,7530978,7530915,7530970,0,0
chr3,7789414,7789432,7789268,7789284,0,-130
chr3,8566818,8566836,8599474,8599489,1,32638
chr3,8632086,8632104,8631981,8631996,1,-90
chr3,9271307,9271325,9270899,9270915,1,-392
chr3,9350143,9350161,9346440,9346457,1,-3686
chr3,9448836,9448854,9442612,9442637,0,-6199
chr3,9487903,9487921,9488110,9488125,0,189
chr3,9567497,9567526,9574134,9574149,0,6608
chr3,9588672,9588690,9588729,9588749,0,39
chr3,9921808,9921826,9923332,9923347,1,1506
chr3,9944636,9944654,9960744,9960774,1,16090
chr3,10288906,10288924,10289081,10289106,1,157
chr3,11457108,11457126,11213438,11213461,0,-243647
chr3,14592289,14592307,14592324,14592356,0,17
chr3,14958988,14959006,14953861,14953876,0,-5112
chr3,15054210,15054228,15090462,15090477,1,36234
chr3,15284659,15284677,15283516,15283531,0,-1128
chr3,15999789,15999808,16005663,16005685,1,5855
chr3,17798564,17798582,17834974,17834990,0,36392
chr3,18046210,18046228,18048053,18048070,0,1825
chr3,18442205,18442223,18408738,18408754,0,-33451
chr3,18672639,18672657,18666495,18666515,1,-6124
chr3,19201704,19201722,19201561,19201587,0,-117
chr3,20014753,20014771,20010385,20010402,0,-4351
chr3,20018104,20018122,20010385,20010402,0,-7702
chr3,20265545,20265563,20260677,20260692,1,-4853
chr3,20304596,20304615,20297915,20297931,0,-6665
chr3,21225362,21225380,21219828,21219845,0,-5517
chr3,21553652,21553670,21564280,21564295,1,10610
chr3,21761856,21761874,21761992,21762007,0,118
chr3,21899638,21899656,21884394,21884414,0,-15224
chr3,22619733,22619752,22619713,22619743,1,0
chr3,22745307,22745326,22745201,22745222,0,-85
chr3,24071375,24071393,24071083,24071098,1,-277
chr3,25144989,25145007,25144994,25145019,1,0
chr3,26095639,26095657,26095645,26095668,1,0
chr3,26483488,26483507,26483671,26483687,1,164
chr3,27124084,27124103,27122155,27122172,1,-1912
chr3,27202342,27202360,27202317,27202356,1,0
chr3,27234705,27234723,27237331,27237354,0,2608
chr3,27512490,27512508,27515028,27515043,1,2520
chr3,27643210,27643229,27644871,27644888,1,1642
chr3,27654553,27654571,27644871,27644888,0,-9665
chr3,27705261,27705279,27709599,27709619,1,4320
chr3,27941056,27941074,27945336,27945359,0,4262
chr3,28403920,28403938,28408761,28408778,0,4823
chr3,30121359,30121377,30105917,30105947,0,-15412
chr3,30131505,30131524,30149606,30149622,1,18082
chr3,30164912,30164930,30165076,30165091,0,146
chr3,30303425,30303444,30268404,30268419,1,-35006
chr3,30450527,30450545,30456098,30456115,1,5553
chr3,31022955,31022973,31014444,31014465,1,-8490
chr3,31126486,31126505,31132615,31132630,0,6110
chr3,31308927,31308946,31342839,31342862,1,33893
chr3,31328349,31328367,31342839,31342862,1,14472
chr3,31769480,31769498,31769476,31769491,1,0
chr3,31877193,31877211,31790611,31790628,1,-86565
chr3,32584701,32584720,32600136,32600161,0,15416
chr3,32630446,32630464,32638510,32638541,1,8046
chr3,32668994,32669012,32660199,32660219,0,-8775
chr3,33824853,33824871,33824694,33824709,0,-144
chr3,35899328,35899346,35902381,35902397,1,3035
chr3,36031515,36031534,36025967,36025987,0,-5528
chr3,36284785,36284803,36285099,36285115,1,296
chr3,36497030,36497049,36495527,36495543,0,-1487
chr3,36531431,36531449,36531483,36531500,1,34
chr3,36787940,36787959,36780370,36780385,1,-7555
chr3,36840786,36840805,36854073,36854094,0,13268
chr3,37229379,37229397,37205318,37205335,0,-24044
chr3,37349259,37349277,37341224,37341244,1,-8015
chr3,37355039,37355057,37341224,37341244,1,-13795
chr3,37472738,37472756,37472532,37472563,1,-175
chr3,37502621,37502640,37522723,37522739,0,20083
chr3,37802907,37802925,37825916,37825933,1,22991
chr3,37850230,37850248,37850265,37850285,0,17
chr3,38051487,38051505,38036386,38036406,1,-15081
chr3,38130384,38130402,38131440,38131460,0,1038
chr3,38135751,38135769,38136009,38136029,1,240
chr3,38138284,38138302,38136009,38136029,0,-2255
chr3,38226260,38226278,38226255,38226271,1,0
chr3,38258905,38258924,38258080,38258103,1,-802
chr3,38344358,38344376,38351721,38351741,1,7345
chr3,38358401,38358419,38363938,38363953,0,5519
chr3,38418673,38418692,38413434,38413456,1,-5217
chr3,38423486,38423504,38413434,38413456,1,-10030
chr3,38424766,38424784,38413434,38413456,1,-11310
chr3,38625825,38625843,38645115,38645159,1,19272
chr3,38696041,38696059,38698739,38698756,1,2680
chr3,38960370,38960388,38960202,38960218,1,-152
chr3,39220522,39220540,39220535,39220550,1,0
chr3,40389010,40389028,40390578,40390599,0,1550
chr3,40480306,40480324,40499174,40499198,0,18850
chr3,40499140,40499159,40499174,40499198,0,15
chr3,41032161,41032179,41030433,41030448,1,-1713
chr3,41123193,41123212,41091193,41091233,0,-31960
chr3,41183549,41183567,41189192,41189212,0,5625
chr3,41282669,41282687,41265585,41265610,1,-17059
chr3,41332721,41332739,41311685,41311700,0,-21021
chr3,41357128,41357146,41311685,41311700,0,-45428
chr3,41364259,41364277,41412739,41412768,1,48462
chr3,41587071,41587090,41581599,41581614,0,-5457
chr3,44381636,44381654,44912890,44912905,0,531236
chr3,46490123,46490141,46498401,46498429,0,8260
chr3,46625941,46625959,46627779,46627795,0,1820
chr3,47652203,47652221,47652186,47652202,1,-1
chr3,49514182,49514200,49486491,49486507,1,-27675
chr3,50321079,50321097,50312003,50312019,0,-9060
chr3,50402709,50402727,50396908,50396923,0,-5786
chr3,50413474,50413493,50396908,50396923,0,-16551
chr3,50440688,50440707,50442662,50442691,0,1955
chr3,50443643,50443661,50443916,50443936,1,255
chr3,50607632,50607650,50603405,50603421,1,-4211
chr3,50609398,50609417,50603405,50603421,1,-5977
chr3,50695396,50695414,50693470,50693486,0,-1910
chr3,51764993,51765012,51765152,51765167,1,140
chr3,51942017,51942035,51942009,51942052,1,0
chr3,52863611,52863629,52866111,52866126,1,2482
chr3,53038997,53039015,53027416,53027431,0,-11566
chr3,53214026,53214044,53214065,53214081,0,21
chr3,53284960,53284979,53275961,53275981,0,-8979
chr3,53491952,53491971,53491961,53491982,1,0
chr3,53528592,53528610,53528408,53528425,1,-167
chr3,54360380,54360399,54360474,54360494,1,75
chr3,54541556,54541574,54560930,54560955,0,19356
chr3,54600787,54600805,54601183,54601200,1,378
chr3,54765645,54765663,54735971,54735998,1,-29647
chr3,55293607,55293626,55293599,55293630,1,0
chr3,55534258,55534276,55528316,55528331,1,-5927
chr3,55544124,55544142,55542465,55542485,0,-1639
chr3,55650028,55650046,55653416,55653432,0,3370
chr3,55915345,55915363,55888048,55888068,0,-27277
chr3,56262433,56262451,56270633,56270649,0,8182
chr3,57487537,57487555,57466567,57466584,0,-20953
chr3,57576417,57576436,57572779,57572799,0,-3618
chr3,58448474,58448503,58468837,58468864,1,20334
chr3,58565186,58565204,58556493,58556509,1,-8677
chr3,58751140,58751159,58734049,58734089,0,-17051
chr3,58817629,58817647,58866074,58866091,0,48427
chr3,59054949,59054967,59054950,59054966,0,0
chr3,59174723,59174741,59174702,59174719,1,-4
chr3,59617601,59617619,59642031,59642053,1,24412
chr3,59856528,59856547,59858914,59858930,1,2367
chr3,60551838,60551856,60550800,60550817,1,-1021
chr3,60560736,60560755,60556281,60556306,1,-4430
chr3,60763187,60763205,60765174,60765203,1,1969
chr3,60812404,60812422,60810578,60810598,1,-1806
chr3,61293449,61293468,61306693,61306713,0,13225
chr3,61391749,61391767,61386660,61386678,0,-5071
chr3,62453139,62453158,62453528,62453556,0,370
chr3,63093032,63093050,63085748,63085763,0,-7269
chr3,63534459,63534478,63534275,63534295,1,-164
chr3,63799772,63799790,63799736,63799752,0,-20
chr3,65129908,65129927,65114316,65114341,1,-15567
chr3,65360661,65360679,65360736,65360757,1,57
chr3,65411940,65411959,65411768,65411784,1,-156
chr3,65629775,65629793,65629908,65629928,0,115
chr3,65863404,65863422,65858198,65858214,0,-5190
chr3,65946550,65946568,65946510,65946533,1,-17
chr3,66164564,66164582,66118023,66118042,0,-46522
chr3,67183342,67183361,67116573,67116588,0,-66754
chr3,67487884,67487902,67503907,67503930,1,16005
chr3,68054730,68054748,68053818,68053843,1,-887
chr3,68056473,68056491,68053818,68053843,1,-2630
chr3,68611308,68611326,68608582,68608599,0,-2709
chr3,68647500,68647519,68647505,68647521,1,0
chr3,68717462,68717480,68718560,68718630,0,1080
chr3,69009464,69009483,69012606,69012621,1,3123
chr3,69103349,69103367,69110056,69110071,1,6689
chr3,69142590,69142608,69135752,69135769,1,-6821
chr3,69238586,69238604,69238675,69238691,1,71
chr3,69330148,69330166,69329521,69329541,1,-607
chr3,69544010,69544028,69530007,69530027,0,-13983
chr3,69576995,69577013,69577002,69577023,1,0
chr3,70870222,70870240,70742225,70742245,1,-127977
chr3,71564985,71565003,71564079,71564094,1,-891
chr3,75299532,75299551,75299713,75299730,0,162
chr3,76293103,76293121,76293025,76293041,0,-62
chr3,78292215,78292234,78291247,78291272,0,-943
chr3,78949493,78949511,78965071,78965092,0,15560
chr3,78991055,78991073,78991860,78991880,0,787
chr3,79024369,79024387,79038729,79038760,1,14342
chr3,79075262,79075280,79070572,79070609,0,-4653
chr3,79127885,79127903,79125887,79125912,1,-1973
chr3,79193175,79193193,79193048,79193065,0,-110
chr3,79516343,79516361,79512029,79512047,1,-4296
chr3,79542737,79542755,79544299,79544315,1,1544
chr3,79900501,79900519,79910853,79910870,0,10334
chr3,79937044,79937062,79923787,79923802,1,-13242
chr3,80809813,80809831,80805653,80805669,1,-4144
chr3,80812500,80812518,80805653,80805669,1,-6831
chr3,81684814,81684832,81684849,81684869,1,17
chr3,82176671,82176690,82177061,82177093,1,371
chr3,82262220,82262238,82251051,82251068,1,-11152
chr3,82308814,82308832,82333878,82333893,1,25046
chr3,82808209,82808227,82808640,82808656,0,413
chr3,83139965,83139983,83139915,83139934,0,-31
chr3,83482097,83482115,83518538,83518555,1,36423
chr3,83875165,83875183,83845350,83845365,1,-29800
chr3,84176230,84176248,84169922,84169937,1,-6293
chr3,84314924,84314942,84337990,84338005,0,23048
chr3,84334214,84334232,84337990,84338005,0,3758
chr3,84619900,84619919,84618912,84618929,1,-971
chr3,84826572,84826590,84826525,84826550,0,-22
chr3,84909569,84909587,84912585,84912615,0,2998
chr3,84923363,84923381,84932067,84932092,1,8686
chr3,84968878,84968896,84957849,84957866,0,-11012
chr3,85313851,85313869,85309859,85309875,0,-3976
chr3,85611503,85611521,85604248,85604265,1,-7238
chr3,85924369,85924387,85924376,85924401,1,0
chr3,86189106,86189125,86189108,86189136,1,0
chr3,86786514,86786532,86783851,86783871,1,-2643
chr3,86793130,86793148,86799391,86799407,1,6243
chr3,88536637,88536655,88540433,88540454,0,3778
chr3,88579551,88579569,88592119,88592134,0,12550
chr3,88659876,88659894,88659928,88659950,1,34
chr3,88745048,88745066,88745984,88746036,1,918
chr3,89148210,89148229,89136781,89136798,0,-11412
chr3,89494306,89494324,89497555,89497587,0,3231
chr3,89633100,89633119,89632999,89633018,0,-82
chr3,89835995,89836013,89835690,89835705,0,-290
chr3,90394753,90394771,90408011,90408027,1,13240
chr3,92082064,92082083,92050910,92050966,1,-31098
chr3,92196794,92196813,92147544,92147565,1,-49229
chr3,92771793,92771812,92771858,92771888,1,46
chr3,94366948,94366966,94388158,94388179,1,21192
chr3,94638223,94638241,94617203,94617231,1,-20992
chr3,96522335,96522353,96522278,96522293,1,-42
chr3,96813244,96813262,96815087,96815125,1,1825
chr3,97203659,97203677,97206560,97206575,1,2883
chr3,97734361,97734379,97736019,97736035,0,1640
chr3,97796733,97796751,97789426,97789441,1,-7292
chr3,98054081,98054099,98054372,98054389,0,273
chr3,98062760,98062778,98062849,98062864,0,71
chr3,98389608,98389626,98381744,98381760,1,-7848
chr3,98969133,98969151,98915788,98915803,0,-53330
chr3,99448191,99448209,99534503,99534532,1,86294
chr3,100014156,100014174,100014139,100014156,1,0
chr3,100364340,100364358,100364321,100364336,1,-4
chr3,100610165,100610184,100610172,100610207,1,0
chr3,101323019,101323037,101295364,101295413,1,-27606
chr3,101500112,101500130,101499971,101499991,0,-121
chr3,101627156,101627175,101636763,101636783,1,9588
chr3,101716479,101716497,101716470,101716490,1,0
chr3,101856188,101856206,101856354,101856398,0,148
chr3,102481675,102481693,102556770,102556787,0,75077
chr3,102749163,102749181,102749225,102749246,0,44
chr3,103138649,103138667,103138312,103138329,0,-320
chr3,103322615,103322633,103322554,103322569,1,-46
chr3,103520926,103520945,103520915,103520936,1,0
chr3,103648722,103648740,103597713,103597728,0,-50994
chr3,103740461,103740479,103739590,103739607,1,-854
chr3,103998932,103998951,103991466,103991486,1,-7446
chr3,104078865,104078883,104093079,104093094,1,14196
chr3,104160754,104160772,104156911,104156927,1,-3827
chr3,104256423,104256441,104245975,104246010,1,-10413
chr3,104445864,104445882,104434401,104434421,0,-11443
chr3,104466340,104466358,104466410,104466430,1,52
chr3,104565797,104565816,104566542,104566569,0,726
chr3,105078014,105078032,105069885,105069905,0,-8109
chr3,105438788,105438806,105441257,105441274,0,2451
chr3,105751281,105751300,105752016,105752060,1,716
chr3,105873013,105873031,105873096,105873112,1,65
chr3,105927241,105927259,105927322,105927363,0,63
chr3,106242498,106242517,106240336,106240373,1,-2125
chr3,106310956,106310974,106308540,106308557,1,-2399
chr3,106320310,106320329,106317110,106317130,1,-3180
chr3,107834456,107834475,107834440,107834473,1,0
chr3,107946512,107946531,107940139,107940154,0,-6358
chr3,107986248,107986267,107983017,107983037,0,-3211
chr3,107999598,107999617,107998179,107998230,0,-1368
chr3,108027036,108027054,108026278,108026293,0,-743
chr3,108109901,108109919,108122556,108122572,0,12637
chr3,108113816,108113834,108122556,108122572,0,8722
chr3,108323103,108323121,108323002,108323023,0,-80
chr3,108330614,108330632,108330625,108330649,1,0
chr3,108635614,108635632,108653722,108653758,0,18090
chr3,108864398,108864416,108864345,108864370,1,-28
chr3,109011265,109011284,109010367,109010408,0,-857
chr3,109058089,109058108,109058025,109058040,0,-49
chr3,109252319,109252337,109252338,109252355,0,1
chr3,109478542,109478560,109480630,109480657,1,2070
chr3,109697847,109697865,109690038,109690059,1,-7788
chr3,109719408,109719426,109714791,109714826,1,-4582
chr3,109754450,109754469,109747934,109747962,0,-6488
chr3,109771743,109771761,109762835,109762852,0,-8891
chr3,110149333,110149351,110181455,110181485,1,32104
chr3,113657060,113657078,113656615,113656630,1,-430
chr3,114244924,114244942,114107327,114107379,1,-137545
chr3,114747844,114747863,114890353,114890368,0,142490
chr3,114908865,114908883,114908803,114908824,1,-41
chr3,116055097,116055116,116049783,116049805,0,-5292
chr3,116108586,116108604,116106962,116106987,0,-1599
chr3,116630348,116630367,116630825,116630840,0,458
chr3,116919839,116919857,116952584,116952604,1,32727
chr3,116982397,116982415,116982124,116982141,1,-256
chr3,117116394,117116412,117117946,117117966,0,1534
chr3,117853855,117853873,117868352,117868375,1,14479
chr3,118691549,118691568,118750559,118750590,0,58991
chr3,119795601,119795619,119787799,119787822,1,-7779
chr3,119814990,119815009,119814923,119814941,0,-49
chr3,120457793,120457811,120470106,120470121,0,12295
chr3,120982818,120982836,120981280,120981297,0,-1521
chr3,121224254,121224272,121215971,121215997,0,-8257
chr3,121224594,121224613,121215971,121215997,0,-8597
chr3,121603227,121603245,121600677,121600692,1,-2535
chr3,121682601,121682619,121682817,121682833,0,198
chr3,122049238,122049256,122049921,122049938,0,665
chr3,122139357,122139376,122123059,122123075,0,-16282
chr3,122336773,122336792,122336768,122336784,1,0
chr3,122349369,122349387,122360928,122360945,1,11541
chr3,122417491,122417509,122417510,122417525,1,1
chr3,122502754,122502772,122513404,122513421,0,10632
chr3,122593182,122593212,122591408,122591446,0,-1736
chr3,122649179,122649197,122630240,122630280,1,-18899
chr3,123335081,123335099,123333035,123333065,0,-2016
