chr,start,end,group
chr18,12972248,12972266,89
chr18,14604550,14604568,1
chr18,14604549,14604567,12
chr18,15322934,15322952,1
chr18,15322933,15322951,12
chr18,19517285,19517303,24
chr18,19517309,19517327,24
chr18,19517327,19517345,24
chr18,19517345,19517363,24
chr18,20178019,20178037,24
chr18,20178037,20178055,24
chr18,20947162,20947180,1
chr18,20947185,20947203,1
chr18,20947173,20947191,2
chr18,20947161,20947179,12
chr18,20947184,20947202,12
chr18,25241968,25241986,11
chr18,28143336,28143354,24
chr18,28143354,28143372,24
chr18,28143372,28143390,24
chr18,30321693,30321711,22
chr18,30321660,30321678,24
chr18,30321678,30321696,24
chr18,31789455,31789473,2
chr18,32559368,32559386,1
chr18,32559364,32559382,4
chr18,32559367,32559385,12
chr18,32598440,32598458,87
chr18,32945799,32945817,8
chr18,32945799,32945817,9
chr18,32945798,32945816,17
chr18,34309340,34309358,24
chr18,34309358,34309376,24
chr18,34309376,34309394,24
chr18,34624087,34624105,62
chr18,34624088,34624106,81
chr18,35774405,35774423,11
chr18,35774050,35774068,22
chr18,35776649,35776667,54
chr18,35776649,35776667,84
chr18,35910536,35910554,7
chr18,35910525,35910543,61
chr18,35910608,35910626,73
chr18,35937373,35937391,13
chr18,36735078,36735096,2
chr18,38427149,38427167,53
chr18,39067872,39067890,38
chr18,39067872,39067890,39
chr18,39145514,39145532,11
chr18,39219622,39219640,24
chr18,39219640,39219658,24
chr18,46598380,46598398,3
chr18,46598379,46598397,14
chr18,46598388,46598406,22
chr18,49980941,49980959,1
chr18,49980940,49980958,12
chr18,49982590,49982608,11
chr18,50016482,50016500,31
chr18,54906621,54906639,22
chr18,55264824,55264842,24
chr18,55264842,55264860,24
chr18,55969827,55969845,22
chr18,55969818,55969836,24
chr18,56356234,56356252,22
chr18,56356207,56356225,24
chr18,56356225,56356243,24
chr18,56449100,56449118,21
chr18,56449099,56449117,32
chr18,56455152,56455170,2
chr18,56455630,56455648,19
chr18,56471243,56471261,1
chr18,56468657,56468675,2
chr18,56470606,56470624,2
chr18,56471242,56471260,12
chr18,56470235,56470253,22
chr18,56471390,56471408,27
chr18,56620618,56620636,23
chr18,56620600,56620618,24
chr18,56620623,56620641,33
chr18,56620617,56620635,34
chr18,58510436,58510454,11
chr18,58510413,58510431,21
chr18,58510418,58510436,31
chr18,58510412,58510430,32
chr18,58564922,58564940,3
chr18,58564928,58564946,11
chr18,58564921,58564939,14
chr18,58564910,58564928,22
chr18,58564918,58564936,31
chr18,58564915,58564933,33
chr18,58564935,58564953,33
chr18,61555312,61555330,93
chr18,62144397,62144415,13
chr18,62144426,62144444,22
chr18,62144402,62144420,24
chr18,62144420,62144438,24
chr18,62165822,62165840,33
chr18,62549129,62549147,79
chr18,62721422,62721440,1
chr18,62721421,62721439,12
chr18,62721841,62721859,28
chr18,62721840,62721858,40
chr18,63153688,63153706,24
chr18,63153706,63153724,24
chr18,63153724,63153742,24
chr18,63692606,63692624,11
chr18,64894812,64894830,1
chr18,64894822,64894840,11
chr18,64894811,64894829,12
chr18,64913190,64913208,3
chr18,64913189,64913207,14
chr18,64936256,64936274,99
chr18,65203301,65203319,2
chr18,65354193,65354211,11
chr18,65354188,65354206,21
chr18,65354182,65354200,22
chr18,65354245,65354263,22
chr18,65354171,65354189,23
chr18,65354227,65354245,24
chr18,65354187,65354205,32
chr18,65354170,65354188,34
chr18,65405515,65405533,16
chr18,66005833,66005851,23
chr18,66005832,66005850,34
chr18,66036632,66036650,13
chr18,66469639,66469657,1
chr18,66469838,66469856,2
chr18,66469638,66469656,12
chr18,66469804,66469822,13
chr18,66469863,66469881,13
chr18,66469847,66469865,21
chr18,66469846,66469864,32
chr18,67449651,67449669,11
chr18,67725525,67725543,11
chr18,67755094,67755112,24
chr18,67755115,67755133,24
chr18,68131709,68131727,4
chr18,68228763,68228781,24
chr18,69051302,69051320,24
chr18,69051329,69051347,24
chr18,69051321,69051339,63
chr18,69051321,69051339,93
chr18,69199770,69199788,22
chr18,69199743,69199761,24
chr18,69199761,69199779,24
chr18,69199735,69199753,33
chr18,70530888,70530906,31
chr18,73752451,73752469,20
chr18,73752441,73752459,21
chr18,73752440,73752458,32
chr18,74780195,74780213,98
chr18,75043872,75043890,4
chr18,75044021,75044039,21
chr18,75044020,75044038,32
chr18,75371582,75371600,27
chr18,75410931,75410949,2
chr18,75454489,75454507,21
chr18,75454432,75454450,24
chr18,75454471,75454489,24
chr18,75454488,75454506,32
chr18,76943944,76943962,93
chr18,79490152,79490170,23
chr18,79490140,79490158,24
chr18,79490169,79490187,24
chr18,79490151,79490169,34
chr18,80255583,80255601,13
chr18,80712258,80712276,2
chr18,81400287,81400305,72
chr18,81864177,81864195,1
chr18,81863733,81863751,6
chr18,81863733,81863751,9
chr18,81864176,81864194,12
chr18,81863732,81863750,17
chr18,81863584,81863602,27
chr18,81927391,81927409,82
chr18,82009608,82009626,33
chr18,82471642,82471660,11
chr18,82471652,82471670,13
chr18,82471623,82471641,33
chr18,82471646,82471664,33
chr18,82504702,82504720,26
chr18,82504701,82504719,40
chr18,82527954,82527972,13
chr18,82528220,82528238,73
chr18,84091706,84091724,41
chr18,84857379,84857397,2
chr18,84886468,84886486,87
chr18,84886524,84886542,87
chr18,89245837,89245855,22
chr18,89836789,89836807,11
chr18,89836702,89836720,22
chr19,3668607,3668625,2
chr19,4191320,4191338,11
chr19,4194183,4194201,30
chr19,4203113,4203131,29
chr19,4203112,4203130,37
chr19,4203112,4203130,40
chr19,4220619,4220637,3
chr19,4220618,4220636,14
chr19,4227050,4227068,71
chr19,4333642,4333660,63
chr19,5389612,5389630,2
chr19,5447498,5447516,4
chr19,5489760,5489778,11
chr19,5572242,5572260,22
chr19,6400614,6400632,77
chr19,6400614,6400632,87
chr19,6856654,6856672,2
chr19,6856674,6856692,2
chr19,6856633,6856651,4
chr19,6856659,6856677,11
chr19,7483535,7483553,2
chr19,8880696,8880714,10
chr19,8984356,8984374,13
chr19,8998228,8998246,2
chr19,8998266,8998284,3
chr19,8998265,8998283,14
chr19,8998221,8998239,21
chr19,8998220,8998238,32
chr19,9983535,9983553,76
chr19,9983535,9983553,86
chr19,10740289,10740307,49
chr19,10740197,10740215,51
chr19,10752977,10752995,5
chr19,10777175,10777193,7
chr19,11293491,11293509,31
chr19,11356448,11356466,1
chr19,11356262,11356280,2
chr19,11356257,11356275,11
chr19,11356447,11356465,12
chr19,11356251,11356269,21
chr19,11356247,11356265,31
chr19,11356250,11356268,32
chr19,11435613,11435631,1
chr19,11435064,11435082,3
chr19,11435378,11435396,4
chr19,11435731,11435749,8
chr19,11435731,11435749,9
chr19,11435612,11435630,12
chr19,11435063,11435081,14
chr19,11435730,11435748,17
chr19,11435375,11435393,24
chr19,11488811,11488829,1
chr19,11488481,11488499,3
chr19,11488810,11488828,12
chr19,11488480,11488498,14
chr19,11488780,11488798,22
chr19,11501822,11501840,56
chr19,11513875,11513893,2
chr19,11513759,11513777,57
chr19,11513759,11513777,60
chr19,11513759,11513777,87
chr19,11513759,11513777,90
chr19,11517410,11517428,21
chr19,11517404,11517422,22
chr19,11517401,11517419,24
chr19,11517409,11517427,32
chr19,11519831,11519849,91
chr19,11530100,11530118,22
chr19,11589482,11589500,11
chr19,12010989,12011007,31
chr19,12501930,12501948,68
chr19,12551281,12551299,1
chr19,12551254,12551272,2
chr19,12551280,12551298,12
chr19,12551242,12551260,22
chr19,14344515,14344533,3
chr19,14344559,14344577,11
chr19,14344514,14344532,14
chr19,14344554,14344572,21
chr19,14344548,14344566,22
chr19,14344542,14344560,24
chr19,14344553,14344571,32
chr19,18630244,18630262,2
chr19,21228867,21228885,24
chr19,21228885,21228903,24
chr19,23073401,23073419,24
chr19,23073422,23073440,24
chr19,24643178,24643196,22
chr19,24643157,24643175,24
chr19,24643175,24643193,24
chr19,24971593,24971611,2
chr19,26643683,26643701,24
chr19,26643701,26643719,24
chr19,26644167,26644185,64
chr19,26644168,26644186,83
chr19,26748606,26748624,2
chr19,27430237,27430255,21
chr19,27430236,27430254,32
chr19,28672548,28672566,24
chr19,28672566,28672584,24
chr19,29367124,29367142,11
chr19,29418582,29418600,1
chr19,29418593,29418611,2
chr19,29418604,29418622,11
chr19,29418581,29418599,12
chr19,29418599,29418617,21
chr19,29418598,29418616,32
chr19,31199934,31199952,80
chr19,31338141,31338159,8
chr19,31338141,31338159,9
chr19,31338140,31338158,17
chr19,32990494,32990512,22
chr19,32990473,32990491,24
chr19,32990491,32990509,24
chr19,34012247,34012265,3
chr19,34012246,34012264,14
chr19,34196663,34196681,9
chr19,34196662,34196680,17
chr19,34203681,34203699,47
chr19,34203682,34203700,79
chr19,34505006,34505024,57
chr19,34505006,34505024,87
chr19,34510880,34510898,2
chr19,34584102,34584120,4
chr19,34584113,34584131,31
chr19,34608488,34608506,31
chr19,36221984,36222002,19
chr19,36242902,36242920,11
chr19,36243268,36243286,18
chr19,36242891,36242909,22
chr19,36477923,36477941,33
chr19,36834937,36834955,2
chr19,36973310,36973328,24
chr19,37208160,37208178,11
chr19,37375726,37375744,1
chr19,37375730,37375748,11
chr19,37375725,37375743,12
chr19,40818998,40819016,1
chr19,40818997,40819015,12
chr19,41031793,41031811,2
chr19,41848665,41848683,78
chr19,44281267,44281285,11
chr19,45260221,45260239,22
chr19,45260197,45260215,24
chr19,45260215,45260233,24
chr19,45528057,45528075,16
chr19,45998722,45998740,22
chr19,46042390,46042408,8
chr19,46042390,46042408,9
chr19,46042389,46042407,17
chr19,46050455,46050473,77
chr19,46503272,46503290,21
chr19,46503271,46503289,32
chr19,47432821,47432839,2
chr19,47511268,47511286,56
chr19,47511268,47511286,86
chr19,47887343,47887361,13
chr19,53194910,53194928,23
chr19,53194909,53194927,34
chr19,53196558,53196576,24
chr19,53196612,53196630,24
chr19,53196636,53196654,24
chr19,53196958,53196976,27
chr19,53311480,53311498,1
chr19,53311450,53311468,11
chr19,53311474,53311492,11
chr19,53311479,53311497,12
chr19,53312744,53312762,13
chr19,53314060,53314078,24
chr19,53535367,53535385,3
chr19,53535363,53535381,4
chr19,53535366,53535384,14
chr19,53535375,53535393,22
chr19,53535372,53535390,24
chr19,53538934,53538952,54
chr19,53538934,53538952,84
chr19,53578822,53578840,87
chr19,53891410,53891428,1
chr19,53892814,53892832,1
chr19,53891409,53891427,12
chr19,53892813,53892831,12
chr19,53904906,53904924,22
chr19,53904903,53904921,24
chr19,53908296,53908314,33
chr19,55742005,55742023,22
chr19,56617045,56617063,2
chr19,56617658,56617676,4
chr19,56617056,56617074,13
chr19,56617076,56617094,24
chr19,56617133,56617151,24
chr19,56617172,56617190,24
chr19,56617190,56617208,24
chr19,56617244,56617262,24
chr19,56617280,56617298,24
chr19,56617334,56617352,24
chr19,56617373,56617391,24
chr19,56617583,56617601,24
chr19,56617655,56617673,24
chr19,56617685,56617703,24
chr19,57119652,57119670,49
chr19,57123172,57123190,24
chr19,57344432,57344450,9
chr19,57344431,57344449,17
chr19,57343737,57343755,54
chr19,59926438,59926456,2
chr19,59926476,59926494,2
chr19,59943010,59943028,11
chr19,59943033,59943051,13
chr19,59943044,59943062,21
chr19,59943043,59943061,32
chr19,60226819,60226837,1
chr19,60226826,60226844,2
chr19,60226846,60226864,2
chr19,60226818,60226836,12
chr19,60226802,60226820,21
chr19,60226801,60226819,32
chr2,3338509,3338527,22
chr2,3338479,3338497,24
chr2,3338497,3338515,24
chr2,3730150,3730168,82
chr2,3749573,3749591,1
chr2,3749572,3749590,12
chr2,3988605,3988623,1
chr2,3988612,3988630,2
chr2,3988604,3988622,12
chr2,3988846,3988864,22
chr2,3988816,3988834,24
chr2,3988834,3988852,24
chr2,3988601,3988619,31
chr2,4587110,4587128,22
chr2,4587077,4587095,24
chr2,4587095,4587113,24
chr2,4730331,4730349,27
chr2,4730331,4730349,30
chr2,6290307,6290325,11
chr2,6290233,6290251,24
chr2,9342061,9342079,13
chr2,9342066,9342084,24
chr2,9342090,9342108,24
chr2,9342055,9342073,33
chr2,9745605,9745623,1
chr2,9745531,9745549,3
chr2,9745537,9745555,11
chr2,9745604,9745622,12
chr2,9745547,9745565,13
chr2,9745530,9745548,14
chr2,9745440,9745458,16
chr2,9745555,9745573,22
chr2,9745552,9745570,24
chr2,9745527,9745545,31
chr2,9745524,9745542,33
chr2,9745544,9745562,33
chr2,9745563,9745581,33
chr2,9774830,9774848,3
chr2,9774836,9774854,13
chr2,9774829,9774847,14
chr2,9774818,9774836,22
chr2,9774844,9774862,22
chr2,9774815,9774833,24
chr2,9774841,9774859,24
chr2,9774826,9774844,31
chr2,9774823,9774841,33
chr2,9872667,9872685,11
chr2,11161620,11161638,51
chr2,11160565,11160583,69
chr2,11161619,11161637,92
chr2,11172951,11172969,1
chr2,11172910,11172928,11
chr2,11172950,11172968,12
chr2,11174219,11174237,31
chr2,11178249,11178267,59
chr2,11178020,11178038,74
chr2,11178020,11178038,84
chr2,11190837,11190855,11
chr2,11193954,11193972,1
chr2,11193948,11193966,2
chr2,11193211,11193229,6
chr2,11193211,11193229,9
chr2,11193959,11193977,11
chr2,11193953,11193971,12
chr2,11193210,11193228,17
chr2,11193363,11193381,54
chr2,11202679,11202697,2
chr2,11202672,11202690,31
chr2,11206103,11206121,1
chr2,11206010,11206028,8
chr2,11206102,11206120,12
chr2,11211532,11211550,1
chr2,11211531,11211549,12
chr2,11254658,11254676,54
chr2,11375195,11375213,11
chr2,11553543,11553561,76
chr2,11553543,11553561,79
chr2,11658949,11658967,11
chr2,13558558,13558576,69
chr2,13963999,13964017,24
chr2,13964017,13964035,24
chr2,14074330,14074348,31
chr2,14880123,14880141,2
chr2,15049582,15049600,7
chr2,17196206,17196224,24
chr2,17196224,17196242,24
chr2,17196245,17196263,24
chr2,18873262,18873280,67
chr2,18873263,18873281,89
chr2,19301108,19301126,1
chr2,19301103,19301121,11
chr2,19301107,19301125,12
chr2,19389143,19389161,8
chr2,19729043,19729061,22
chr2,19729049,19729067,23
chr2,19729025,19729043,24
chr2,19729048,19729066,34
chr2,21205339,21205357,13
chr2,22805395,22805413,11
chr2,24451743,24451761,4
chr2,24451740,24451758,21
chr2,24451731,24451749,22
chr2,24451725,24451743,24
chr2,24451755,24451773,24
chr2,24451773,24451791,24
chr2,24451736,24451754,31
chr2,24451739,24451757,32
chr2,24831026,24831044,3
chr2,24831029,24831047,13
chr2,24831025,24831043,14
chr2,24831012,24831030,23
chr2,24831011,24831029,34
chr2,25157846,25157864,13
chr2,25211706,25211724,69
chr2,25575555,25575573,26
chr2,25575554,25575572,40
chr2,26021819,26021837,73
chr2,26936837,26936855,2
chr2,26937057,26937075,2
chr2,27195016,27195034,4
chr2,27195022,27195040,24
chr2,27195040,27195058,24
chr2,28916402,28916420,22
chr2,29096211,29096229,11
chr2,29097428,29097446,2
chr2,29097440,29097458,4
chr2,29097455,29097473,22
chr2,29097449,29097467,24
chr2,29619376,29619394,4
chr2,29620433,29620451,21
chr2,29620432,29620450,32
chr2,29631874,29631892,1
chr2,29631918,29631936,1
chr2,29631881,29631899,2
chr2,29631936,29631954,11
chr2,29631873,29631891,12
chr2,29631917,29631935,12
chr2,29661530,29661548,9
chr2,29661529,29661547,17
chr2,29670778,29670796,7
chr2,29826926,29826944,2
chr2,29873508,29873526,67
chr2,29873497,29873515,87
chr2,29873509,29873527,89
chr2,31062549,31062567,23
chr2,31062548,31062566,34
chr2,31066468,31066486,1
chr2,31066467,31066485,12
chr2,31616520,31616538,24
chr2,32047379,32047397,11
chr2,32138328,32138346,11
chr2,32155523,32155541,9
chr2,32155522,32155540,17
chr2,32164936,32164954,31
chr2,32171001,32171019,13
chr2,32171052,32171070,13
chr2,32209707,32209725,1
chr2,32209695,32209713,2
chr2,32209718,32209736,4
chr2,32209706,32209724,12
chr2,32209684,32209702,21
chr2,32209730,32209748,24
chr2,32209683,32209701,32
chr2,32500542,32500560,11
chr2,32538631,32538649,4
chr2,32757857,32757875,2
chr2,32778273,32778291,13
chr2,32917865,32917883,11
chr2,32982303,32982321,1
chr2,32982302,32982320,12
chr2,33914205,33914223,2
chr2,34964095,34964113,2
chr2,35131589,35131607,3
chr2,35131588,35131606,14
chr2,35131577,35131595,22
chr2,35131583,35131601,23
chr2,35131582,35131600,34
chr2,35445328,35445346,62
chr2,35445329,35445347,81
chr2,35463374,35463392,1
chr2,35463373,35463391,12
chr2,37707000,37707018,24
chr2,38181389,38181407,22
chr2,38181356,38181374,24
chr2,38181374,38181392,24
chr2,38229307,38229325,22
chr2,38229274,38229292,24
chr2,38229292,38229310,24
chr2,38229923,38229941,24
chr2,38229941,38229959,24
chr2,38321223,38321241,51
chr2,43738363,43738381,2
chr2,43738352,43738370,11
chr2,43772768,43772786,39
chr2,43811585,43811603,2
chr2,43811604,43811622,4
chr2,43811610,43811628,24
chr2,44034888,44034906,22
chr2,44034867,44034885,24
chr2,48023467,48023485,4
chr2,48023473,48023491,24
chr2,48510558,48510576,2
chr2,48510655,48510673,22
chr2,48510631,48510649,24
chr2,48510649,48510667,24
chr2,49764910,49764928,69
chr2,50296947,50296965,22
chr2,51934387,51934405,1
chr2,51934386,51934404,12
chr2,57174650,57174668,3
chr2,57174732,57174750,13
chr2,57174649,57174667,14
chr2,57174655,57174673,24
chr2,57174682,57174700,24
chr2,57174700,57174718,24
chr2,57888396,57888414,3
chr2,57888395,57888413,14
chr2,57888401,57888419,24
chr2,57888419,57888437,24
chr2,58139255,58139273,1
chr2,58138403,58138421,2
chr2,58139260,58139278,2
chr2,58138129,58138147,11
chr2,58139254,58139272,12
chr2,58139244,58139262,21
chr2,58138119,58138137,31
chr2,58139243,58139261,32
chr2,58157431,58157449,1
chr2,58157284,58157302,2
chr2,58157269,58157287,4
chr2,58157430,58157448,12
chr2,58179310,58179328,19
chr2,58179159,58179177,38
chr2,58179159,58179177,39
chr2,58184370,58184388,31
chr2,58210439,58210457,23
chr2,58210447,58210465,24
chr2,58210438,58210456,34
chr2,58619355,58619373,24
chr2,58619373,58619391,24
chr2,58844958,58844976,11
chr2,59354143,59354161,22
chr2,59449507,59449525,22
chr2,59449480,59449498,24
chr2,59449498,59449516,24
chr2,59471319,59471337,38
chr2,59469387,59469405,87
chr2,59483011,59483029,2
chr2,59483019,59483037,8
chr2,59482823,59482841,11
chr2,59482843,59482861,11
chr2,59882757,59882775,2
chr2,60085636,60085654,1
chr2,60085635,60085653,12
chr2,61503898,61503916,24
chr2,61763753,61763771,2
chr2,61763747,61763765,11
chr2,61763943,61763961,22
chr2,61763916,61763934,24
chr2,61763934,61763952,24
chr2,62308204,62308222,4
chr2,62308181,62308199,13
chr2,62308192,62308210,22
chr2,62308210,62308228,22
chr2,62308198,62308216,24
chr2,62352166,62352184,39
chr2,62513407,62513425,24
chr2,62513425,62513443,24
chr2,65343015,65343033,31
chr2,65552168,65552186,74
chr2,65552168,65552186,84
chr2,68501519,68501537,24
chr2,68501537,68501555,24
chr2,68800692,68800710,1
chr2,68800691,68800709,12
chr2,68800892,68800910,22
chr2,68800862,68800880,24
chr2,68800880,68800898,24
chr2,68876106,68876124,22
chr2,69635245,69635263,11
chr2,69635230,69635248,21
chr2,69635229,69635247,32
chr2,69779241,69779259,11
chr2,70835725,70835743,1
chr2,70835724,70835742,12
chr2,71049824,71049842,21
chr2,71049803,71049821,24
chr2,71049823,71049841,32
chr2,71054273,71054291,53
chr2,71054272,71054290,64
chr2,71054273,71054291,83
chr2,71723249,71723267,24
chr2,71736105,71736123,22
chr2,71814459,71814477,8
chr2,71814458,71814476,20
chr2,71813898,71813916,74
chr2,71866056,71866074,1
chr2,71865788,71865806,4
chr2,71866055,71866073,12
chr2,71865776,71865794,22
chr2,71865794,71865812,22
chr2,71865761,71865779,24
chr2,71865799,71865817,31
chr2,71872757,71872775,61
chr2,72117505,72117523,1
chr2,72117512,72117530,2
chr2,72117504,72117522,12
chr2,72145858,72145876,3
chr2,72145584,72145602,11
chr2,72145857,72145875,14
chr2,72145740,72145758,51
chr2,72145739,72145757,92
chr2,72282718,72282736,21
chr2,72282712,72282730,22
chr2,72282717,72282735,32
chr2,72856823,72856841,11
chr2,73029047,73029065,22
chr2,73029014,73029032,24
chr2,73029032,73029050,24
chr2,73452104,73452122,1
chr2,73452103,73452121,12
chr2,75072978,75072996,11
chr2,75636992,75637010,64
chr2,75636993,75637011,83
chr2,75639376,75639394,11
chr2,75639289,75639307,22
chr2,75892398,75892416,2
chr2,76672945,76672963,6
chr2,78869680,78869698,2
chr2,79121209,79121227,11
chr2,79127491,79127509,1
chr2,79127490,79127508,12
chr2,79717058,79717076,24
chr2,79717076,79717094,24
chr2,80185779,80185797,24
chr2,80185797,80185815,24
chr2,80681398,80681416,64
chr2,80681399,80681417,83
chr2,83645139,83645157,2
chr2,84424330,84424348,2
chr2,84424345,84424363,11
chr2,85983481,85983499,22
chr2,85983469,85983487,24
chr2,90745087,90745105,52
chr2,90928529,90928547,2
chr2,90928517,90928535,22
chr2,90928659,90928677,22
chr2,90928493,90928511,24
chr2,90928511,90928529,24
chr2,91187757,91187775,18
chr2,91191388,91191406,2
chr2,91711175,91711193,11
chr2,91876214,91876232,72
chr2,92069441,92069459,24
chr2,92069459,92069477,24
chr2,92069477,92069495,24
chr2,92254511,92254529,2
chr2,92254539,92254557,2
chr2,92254534,92254552,11
chr2,92253833,92253851,57
chr2,92443051,92443069,2
chr2,93453350,93453368,1
chr2,93453354,93453372,2
chr2,93453371,93453389,4
chr2,93453360,93453378,11
chr2,93453349,93453367,12
chr2,93471568,93471586,4
chr2,94405920,94405938,68
chr2,101692902,101692920,4
chr2,101692916,101692934,13
chr2,101692945,101692963,22
chr2,101692924,101692942,24
chr2,101692942,101692960,24
chr2,101692913,101692931,33
chr2,101908690,101908708,22
chr2,101908675,101908693,24
chr2,101991923,101991941,1
chr2,101993295,101993313,1
chr2,101991922,101991940,12
chr2,101993294,101993312,12
chr2,101992317,101992335,33
chr2,102874059,102874077,11
chr2,103583469,103583487,53
chr2,103583468,103583486,64
chr2,103583469,103583487,83
chr2,105022083,105022101,22
chr2,112676818,112676836,22
chr2,113849120,113849138,11
chr2,113849105,113849123,22
chr2,113849099,113849117,24
chr2,113849110,113849128,31
chr2,114083968,114083986,24
chr2,114083986,114084004,24
chr2,114144655,114144673,4
chr2,114144343,114144361,11
chr2,117390384,117390402,1
chr2,117390383,117390401,12
chr2,117421618,117421636,7
chr2,117421618,117421636,10
chr2,118479982,118480000,8
chr2,118479982,118480000,9
chr2,118479981,118479999,17
chr2,118479981,118479999,20
chr2,118602447,118602465,22
chr2,118602432,118602450,24
chr2,120499879,120499897,29
chr2,120499878,120499896,37
chr2,120564035,120564053,2
chr2,120971450,120971468,1
chr2,120971150,120971168,2
chr2,120971455,120971473,2
chr2,120971449,120971467,12
chr2,120978207,120978225,11
chr2,121271525,121271543,20
chr2,121956226,121956244,13
chr2,121956239,121956257,31
chr2,122467218,122467236,8
chr2,124728931,124728949,24
chr2,124728949,124728967,24
chr2,124728967,124728985,24
chr2,126317314,126317332,2
chr2,126317334,126317352,3
chr2,126317330,126317348,4
chr2,126317303,126317321,11
chr2,126317333,126317351,14
chr2,126317357,126317375,22
chr2,126317339,126317357,24
chr2,127134422,127134440,11
chr2,127207896,127207914,11
chr2,127338616,127338634,38
chr2,127917241,127917259,87
chr2,127927446,127927464,26
chr2,127927446,127927464,29
chr2,127927445,127927463,37
chr2,127927445,127927463,40
chr2,128088168,128088186,2
chr2,128451488,128451506,4
chr2,128818855,128818873,80
chr2,128818855,128818873,90
chr2,128878598,128878616,9
chr2,128878597,128878615,17
chr2,129084986,129085004,2
chr2,129194583,129194601,1
chr2,129194582,129194600,12
chr2,130179465,130179483,11
chr2,130481102,130481120,1
chr2,130481113,130481131,3
chr2,130481101,130481119,12
chr2,130481112,130481130,14
chr2,130481153,130481171,22
chr2,130481121,130481139,23
chr2,130481132,130481150,24
chr2,130481150,130481168,24
chr2,130481120,130481138,34
chr2,131886462,131886480,22
chr2,131886450,131886468,24
chr2,132511341,132511359,1
chr2,132511329,132511347,2
chr2,132511340,132511358,12
chr2,132512364,132512382,52
chr2,132512364,132512382,82
chr2,132597853,132597871,13
chr2,136890704,136890722,4
chr2,136890713,136890731,21
chr2,136890712,136890730,32
chr2,140043087,140043105,2
chr2,140043084,140043102,21
chr2,140043075,140043093,22
chr2,140043080,140043098,31
chr2,140043083,140043101,32
chr2,144459121,144459139,1
chr2,144459120,144459138,12
chr2,144600382,144600400,24
chr2,146855853,146855871,7
chr2,146855853,146855871,10
chr2,146855353,146855371,11
chr2,147014580,147014598,31
chr2,148426001,148426019,28
chr2,148426000,148426018,40
chr2,149161866,149161884,72
chr2,149278481,149278499,24
chr2,149278499,149278517,24
chr2,150310948,150310966,11
chr2,150311478,150311496,13
chr2,150377212,150377230,3
chr2,150377211,150377229,14
chr2,150377244,150377262,21
chr2,150377235,150377253,22
chr2,150377241,150377259,23
chr2,150377217,150377235,24
chr2,150377243,150377261,32
chr2,150377240,150377258,34
chr2,152775671,152775689,21
chr2,152775670,152775688,32
chr2,152775576,152775594,59
chr2,153374309,153374327,2
chr2,153374329,153374347,2
chr2,153374306,153374324,21
chr2,153374302,153374320,31
chr2,153374305,153374323,32
chr2,154792636,154792654,4
chr2,155079498,155079516,87
chr2,155518886,155518904,11
chr2,155518906,155518924,11
chr2,156180958,156180976,3
chr2,156180957,156180975,14
chr2,156862660,156862678,1
chr2,156862659,156862677,12
chr2,156878330,156878348,36
chr2,158735580,158735598,31
chr2,158794300,158794318,51
chr2,160405061,160405079,22
chr2,160405034,160405052,24
chr2,160405052,160405070,24
chr2,160733387,160733405,8
chr2,160733386,160733404,20
chr2,163096868,163096886,22
chr2,163096838,163096856,24
chr2,163096856,163096874,24
chr2,163267092,163267110,22
chr2,163267057,163267075,23
chr2,163267062,163267080,24
chr2,163267080,163267098,24
chr2,163267056,163267074,34
chr2,163292580,163292598,2
chr2,163292822,163292840,24
chr2,164083502,164083520,47
chr2,164083503,164083521,79
chr2,164093964,164093982,4
chr2,164103672,164103690,74
chr2,165704567,165704585,24
chr2,165704585,165704603,24
chr2,165793459,165793477,16
chr2,165878206,165878224,24
chr2,165889330,165889348,21
chr2,165889329,165889347,32
chr2,165923418,165923436,1
chr2,165923417,165923435,12
chr2,166035698,166035716,2
chr2,166035702,166035720,4
chr2,166045791,166045809,71
chr2,166622763,166622781,76
chr2,166650182,166650200,29
chr2,166650181,166650199,37
chr2,166776706,166776724,24
chr2,166775713,166775731,33
chr2,167102074,167102092,71
chr2,167533831,167533849,67
chr2,167533832,167533850,79
chr2,167533832,167533850,89
chr2,167536143,167536161,11
chr2,167535766,167535784,22
chr2,167535739,167535757,24
chr2,167535757,167535775,24
chr2,167535727,167535745,84
chr2,167632568,167632586,2
chr2,167632470,167632488,4
chr2,167632556,167632574,72
chr2,167632556,167632574,82
chr2,167690227,167690245,2
chr2,167690245,167690263,2
chr2,167690251,167690269,11
chr2,167942830,167942848,33
chr2,170051020,170051038,11
chr2,170222333,170222351,18
chr2,170222333,170222351,19
chr2,170223526,170223544,69
chr2,170223519,170223537,77
chr2,170224662,170224680,1
chr2,170224667,170224685,2
chr2,170224440,170224458,11
chr2,170224661,170224679,12
chr2,170224497,170224515,21
chr2,170224491,170224509,22
chr2,170224496,170224514,32
chr2,172393827,172393845,13
chr2,172946376,172946394,1
chr2,172946375,172946393,12
chr2,172946459,172946477,21
chr2,172946423,172946441,24
chr2,172946441,172946459,24
chr2,172946458,172946476,32
chr2,172946369,172946387,64
chr2,172946370,172946388,73
chr2,172946370,172946388,83
chr2,172999683,172999701,1
chr2,172999671,172999689,2
chr2,172999682,172999700,12
chr2,173018297,173018315,2
chr2,173060548,173060566,39
chr2,173077051,173077069,7
chr2,173320501,173320519,9
