chr,start,end,group
chr10,81105433,81105633,2
chr10,81105439,81105639,3
chr10,81105444,81105644,11
chr10,81105440,81105640,14
chr10,68241022,68241222,2
chr10,60002378,60002578,2
chr10,60380727,60380927,11
chr10,60380747,60380947,11
chr10,13982599,13982799,2
chr10,80900426,80900626,51
chr10,80900427,80900627,62
chr10,80900426,80900626,81
chr10,12813781,12813981,84
chr10,79855268,79855468,100
chr10,68192030,68192230,13
chr10,68191821,68192021,22
chr10,17722555,17722755,11
chr10,93451682,93451882,74
chr10,93451682,93451882,84
chr10,39731651,39731851,2
chr11,24997062,24997262,3
chr11,24997063,24997263,14
chr11,115174320,115174520,22
chr11,117401836,117402036,11
chr11,69754710,69754910,1
chr11,69754711,69754911,12
chr11,72427077,72427277,13
chr11,46582285,46582485,54
chr11,46582285,46582485,84
chr11,58914755,58914955,1
chr11,58914756,58914956,12
chr11,5575435,5575635,1
chr11,5575436,5575636,12
chr11,5575447,5575647,13
chr11,5575450,5575650,33
chr11,5575468,5575668,39
chr11,5575480,5575680,61
chr11,120510873,120511073,1
chr11,120510874,120511074,12
chr11,52522592,52522792,61
chr11,52522592,52522792,91
chr11,86595986,86596186,2
chr11,86595997,86596197,11
chr11,120851794,120851994,4
chr11,53179223,53179423,61
chr11,113763571,113763771,91
chr11,75999777,75999977,2
chr11,78766767,78766967,1
chr11,78766768,78766968,12
chr11,115358416,115358616,11
chr11,67112773,67112973,11
chr11,79398249,79398449,1
chr11,79398260,79398460,2
chr11,79398250,79398450,12
chr11,85574798,85574998,1
chr11,85574799,85574999,12
chr11,32580886,32581086,9
chr11,32580887,32581087,17
chr11,32580887,32581087,20
chr11,22902916,22903116,56
chr11,22902917,22903117,100
chr11,78823053,78823253,11
chr11,97622369,97622569,7
chr11,121100461,121100661,3
chr11,121100458,121100658,13
chr11,121100462,121100662,14
chr11,6410445,6410645,3
chr11,6410440,6410640,4
chr11,6410446,6410646,14
chr11,62544301,62544501,11
chr11,99010130,99010330,82
chr11,86746263,86746463,22
chr11,76889963,76890163,16
chr11,115508024,115508224,7
chr11,80504517,80504717,11
chr11,33199619,33199819,4
chr11,33199781,33199981,21
chr11,33199782,33199982,32
chr11,88576857,88577057,3
chr11,88576858,88577058,14
chr11,70629699,70629899,1
chr11,70629700,70629900,12
chr11,107450944,107451144,1
chr11,107450945,107451145,12
chr11,99065987,99066187,33
chr11,46089962,46090162,29
chr11,46089963,46090163,37
chr11,46373037,46373237,9
chr11,46373038,46373238,17
chr11,53330323,53330523,11
chr11,53317806,53318006,78
chr11,106770255,106770455,1
chr11,106770261,106770461,2
chr11,106770256,106770456,12
chr11,106770413,106770613,33
chr11,106770244,106770444,61
chr11,16454992,16455192,1
chr11,16455153,16455353,4
chr11,16454993,16455193,12
chr11,7161610,7161810,59
chr11,7161611,7161811,97
chr11,6152969,6153169,23
chr11,6152970,6153170,34
chr11,115081197,115081397,21
chr11,115081198,115081398,32
chr11,108094701,108094901,2
chr11,105125508,105125708,33
chr11,106725375,106725575,11
chr11,86621352,86621552,13
chr11,32445918,32446118,9
chr11,32445919,32446119,17
chr11,32445919,32446119,20
chr11,32216880,32217080,2
chr11,31892204,31892404,24
chr11,51539865,51540065,4
chr11,120932830,120933030,13
chr11,89058677,89058877,29
chr11,89058678,89058878,37
chr11,89058678,89058878,40
chr11,100822333,100822533,22
chr11,32104580,32104780,23
chr11,32104581,32104781,34
chr11,117242784,117242984,3
chr11,117242785,117242985,14
chr11,46275476,46275676,22
chr11,68453549,68453749,21
chr11,68453552,68453752,23
chr11,68453550,68453750,32
chr11,68453553,68453753,34
chr11,86814955,86815155,2
chr11,86815042,86815242,13
chr11,11788261,11788461,1
chr11,11788265,11788465,4
chr11,11788262,11788462,12
chr11,11788273,11788473,13
chr11,11788276,11788476,33
chr11,78509276,78509476,69
chr11,107464040,107464240,2
chr11,116274268,116274468,59
chr11,107458403,107458603,66
chr11,6567848,6568048,2
chr11,22845006,22845206,2
chr11,77793001,77793201,1
chr11,77793002,77793202,12
chr11,116886211,116886411,61
chr11,4869292,4869492,1
chr11,4869303,4869503,3
chr11,4869293,4869493,12
chr11,4869304,4869504,14
chr11,52299930,52300130,67
chr11,52299929,52300129,86
chr11,52299929,52300129,89
chr11,51763416,51763616,31
chr11,104609629,104609829,11
chr11,22842141,22842341,33
chr11,43426267,43426467,2
chr11,60334061,60334261,31
chr11,62466956,62467156,86
chr11,98464411,98464611,87
chr11,19979064,19979264,33
chr11,116688086,116688286,56
chr11,116688086,116688286,59
chr11,116688087,116688287,67
chr11,116688086,116688286,86
chr11,116688086,116688286,89
chr11,11766377,11766577,11
chr11,4497584,4497784,31
chr11,61231433,61231633,40
chr11,4159963,4160163,1
chr11,4159964,4160164,12
chr11,21115465,21115665,22
chr11,86464123,86464323,11
chr11,4246760,4246960,47
chr11,4246759,4246959,59
chr11,69366668,69366868,47
chr11,48788106,48788306,23
chr11,48788107,48788307,34
chr11,109560724,109560924,72
chr11,109560724,109560924,82
chr11,43359047,43359247,96
chr11,106438960,106439160,6
chr11,106438960,106439160,9
chr11,106438961,106439161,17
chr11,88145597,88145797,74
chr11,69123814,69124014,61
chr11,4289091,4289291,22
chr11,63984740,63984940,51
chr11,76296344,76296544,8
chr11,76296344,76296544,9
chr11,76296345,76296545,17
chr11,97728015,97728215,33
chr11,4814144,4814344,2
chr11,76038109,76038309,51
chr11,76038110,76038310,62
chr11,76038109,76038309,81
chr11,97718971,97719171,3
chr11,97718975,97719175,4
chr11,97718960,97719160,11
chr11,97718980,97719180,13
chr11,97718972,97719172,14
chr11,106387749,106387949,11
chr11,22981854,22982054,3
chr11,22981855,22982055,14
chr11,95858574,95858774,72
chr11,95858574,95858774,82
chr11,87737063,87737263,2
chr11,117092574,117092774,3
chr11,117092575,117092775,14
chr11,78679388,78679588,4
chr11,80382921,80383121,2
chr11,80382911,80383111,22
chr11,69662239,69662439,62
chr11,69662238,69662438,81
chr11,118145602,118145802,85
chr11,118145487,118145687,87
chr11,118152515,118152715,1
chr11,118152456,118152656,3
chr11,118152197,118152397,4
chr11,118152519,118152719,4
chr11,118152488,118152688,11
chr11,118152508,118152708,11
chr11,118152516,118152716,12
chr11,118152457,118152657,14
chr11,69682216,69682416,1
chr11,69682209,69682409,11
chr11,69682217,69682417,12
chr11,6000223,6000423,19
chr11,6000864,6001064,87
chr11,6000864,6001064,90
chr11,116406025,116406225,23
chr11,116406026,116406226,34
chr11,106665028,106665228,1
chr11,106665021,106665221,11
chr11,106665029,106665229,12
chr11,106665040,106665240,13
chr11,106665049,106665249,33
chr11,32000065,32000265,2
chr11,32000076,32000276,11
chr11,87426244,87426444,2
chr11,87426255,87426455,11
chr11,87426251,87426451,31
chr11,110399380,110399580,68
chr11,110399364,110399564,69
chr11,100845778,100845978,4
chr11,98863210,98863410,11
chr11,69632357,69632557,54
chr11,69632357,69632557,84
chr11,54807926,54808126,33
chr11,17211102,17211302,11
chr11,17211130,17211330,22
chr11,72795883,72796083,11
chr11,6679930,6680130,33
chr11,70669661,70669861,2
chr11,95413529,95413729,2
chr11,17953288,17953488,11
chr11,109419501,109419701,11
chr11,49204316,49204516,61
chr11,62550724,62550924,2
chr11,109362223,109362423,2
chr11,50377462,50377662,2
chr12,32202049,32202249,27
chr12,65340802,65341002,3
chr12,65340799,65340999,13
chr12,65340803,65341003,14
chr12,65340834,65341034,21
chr12,65340837,65341037,23
chr12,65340835,65341035,32
chr12,65340811,65341011,33
chr12,65340829,65341029,33
chr12,65340838,65341038,34
chr12,83934729,83934929,88
chr12,113945735,113945935,88
chr12,107953521,107953721,24
chr12,112587130,112587330,31
chr12,89719834,89720034,2
chr12,17256883,17257083,11
chr12,8306723,8306923,11
chr12,89555094,89555294,11
chr12,3606588,3606788,73
chr12,87416859,87417059,22
chr12,75836938,75837138,18
chr12,35641294,35641494,11
chr12,83442948,83443148,21
chr12,83442949,83443149,32
chr12,111164415,111164615,68
chr12,111164415,111164615,69
chr12,111164415,111164615,98
chr12,111164415,111164615,99
chr12,73202794,73202994,13
chr12,79028781,79028981,2
chr12,104936385,104936585,11
chr12,66895142,66895342,8
chr12,42090369,42090569,2
chr12,8889554,8889754,90
chr12,35755344,35755544,10
chr12,77949531,77949731,64
chr12,77949530,77949730,83
chr12,105728076,105728276,21
chr12,105728077,105728277,32
chr12,76345865,76346065,24
chr12,79854638,79854838,62
chr12,79854570,79854770,69
chr12,79854637,79854837,81
chr12,3740277,3740477,21
chr12,3740281,3740481,31
chr12,3740278,3740478,32
chr12,17556707,17556907,11
chr12,17556727,17556927,11
chr12,85973836,85974036,31
chr12,85973770,85973970,66
chr12,51848253,51848453,11
chr12,116384056,116384256,63
chr12,86802033,86802233,11
chr12,73111278,73111478,2
chr12,73111127,73111327,33
chr12,79628618,79628818,61
chr12,107918688,107918888,4
chr12,70968733,70968933,2
chr12,73693318,73693518,2
chr12,76694767,76694967,18
chr12,33333351,33333551,69
chr12,33333362,33333562,87
chr12,101015841,101016041,29
chr12,101015842,101016042,37
chr12,73851105,73851305,2
chr12,12289635,12289835,3
chr12,12289636,12289836,14
chr12,12289647,12289847,33
chr12,94933018,94933218,68
chr12,94933018,94933218,69
chr12,76362629,76362829,2
chr12,69516441,69516641,97
chr12,69516441,69516641,100
chr12,91799276,91799476,2
chr12,91799427,91799627,3
chr12,91799428,91799628,14
chr12,91799436,91799636,33
chr12,78568707,78568907,67
chr12,78568706,78568906,89
chr12,91065343,91065543,2
chr12,91065349,91065549,11
chr12,106658366,106658566,58
chr12,38778375,38778575,13
chr12,38778378,38778578,33
chr12,100887443,100887643,1
chr12,100887444,100887644,12
chr12,100887580,100887780,76
chr12,110494782,110494982,2
chr12,110494776,110494976,11
chr12,36136430,36136630,31
chr12,36039824,36040024,74
chr12,79803460,79803660,11
chr12,79803623,79803823,11
chr12,3322083,3322283,18
chr12,3322083,3322283,19
chr12,107977926,107978126,53
chr12,107977927,107978127,94
chr12,69615966,69616166,61
chr12,69615966,69616166,91
chr12,3426421,3426621,22
chr12,73201545,73201745,2
chr12,26456780,26456980,2
chr12,110845825,110846025,11
chr12,36042498,36042698,85
chr12,73382070,73382270,11
chr12,69475639,69475839,3
chr12,69475640,69475840,14
chr12,70969360,70969560,11
chr12,84762427,84762627,2
chr12,107047609,107047809,3
chr12,107047610,107047810,14
chr12,86834006,86834206,31
chr12,59207077,59207277,1
chr12,59207078,59207278,12
chr12,40223427,40223627,47
chr12,40223427,40223627,50
chr12,40223427,40223627,97
chr12,40223427,40223627,100
chr12,3463081,3463281,11
chr12,84194390,84194590,69
chr12,98269753,98269953,36
chr12,33302024,33302224,11
chr12,105783986,105784186,13
chr12,105783995,105784195,33
chr13,43615366,43615566,53
chr13,43615367,43615567,64
chr13,43615366,43615566,83
chr13,43615367,43615567,94
chr13,92293955,92294155,21
chr13,92293956,92294156,32
chr13,91484235,91484435,1
chr13,91484225,91484425,2
chr13,91484236,91484436,12
chr13,78947883,78948083,4
chr13,22030632,22030832,11
chr13,97242638,97242838,7
chr13,93073022,93073222,87
chr13,32899195,32899395,11
chr13,109802517,109802717,19
chr13,45914411,45914611,11
chr13,9638128,9638328,31
chr13,91462598,91462798,3
chr13,91462593,91462793,4
chr13,91462599,91462799,14
chr13,91462604,91462804,33
chr13,12344314,12344514,33
chr13,92304392,92304592,4
chr13,21441190,21441390,33
chr13,105683201,105683401,11
chr13,112002830,112003030,62
chr13,112002829,112003029,81
chr13,41572185,41572385,16
chr13,103921637,103921837,7
chr13,66771049,66771249,3
chr13,66771050,66771250,14
chr13,85376492,85376692,11
chr13,104937982,104938182,2
chr13,104937992,104938192,3
chr13,104937998,104938198,13
chr13,104937993,104938193,14
chr13,104938006,104938206,21
chr13,104938007,104938207,32
chr13,104938001,104938201,33
chr13,30913810,30914010,77
chr13,30913810,30914010,87
chr13,49291453,49291653,69
chr13,49291453,49291653,99
chr13,41373082,41373282,53
chr13,41373083,41373283,94
chr13,9763182,9763382,92
chr13,55672600,55672800,2
chr13,60839384,60839584,2
chr13,60839591,60839791,2
chr13,101538340,101538540,22
chr13,74769908,74770108,1
chr13,74769919,74770119,4
chr13,74769909,74770109,12
chr13,107902999,107903199,96
chr13,107902999,107903199,99
chr13,101696904,101697104,11
chr13,13572230,13572430,11
chr13,28600922,28601122,49
chr13,33965504,33965704,2
chr13,117209785,117209985,21
chr13,117209786,117209986,32
chr13,85479373,85479573,8
chr13,38938703,38938903,22
chr13,6627266,6627466,11
chr13,117198255,117198455,11
chr13,45772487,45772687,82
chr13,107006449,107006649,16
chr13,3537049,3537249,2
chr13,30732952,30733152,54
chr13,30733166,30733366,61
chr13,30733279,30733479,71
chr13,24613437,24613637,1
chr13,24613438,24613638,12
chr13,34096004,34096204,2
chr13,14629880,14630080,68
chr13,14629880,14630080,98
chr13,8831594,8831794,69
chr13,34993346,34993546,2
chr13,34993335,34993535,11
chr13,34993351,34993551,13
chr13,34993369,34993569,33
chr13,111461239,111461439,61
chr13,23597767,23597967,74
chr13,104286213,104286413,2
chr13,104286239,104286439,2
chr13,104286224,104286424,11
chr13,3526274,3526474,13
chr13,12349483,12349683,1
chr13,12349484,12349684,12
chr13,117211264,117211464,4
chr13,107094371,107094571,2
chr13,101759469,101759669,67
chr13,101759469,101759669,70
chr13,101759468,101759668,86
chr13,101759468,101759668,89
chr13,101759469,101759669,97
chr13,101759469,101759669,100
chr13,5890375,5890575,11
chr13,5890305,5890505,22
chr13,5890282,5890482,33
chr13,21453269,21453469,2
chr13,24599541,24599741,26
chr13,23697224,23697424,1
chr13,23697225,23697425,12
chr13,85430256,85430456,2
chr13,85430396,85430596,58
chr13,85430396,85430596,59
chr13,85430397,85430597,67
chr13,85430396,85430596,88
chr13,85430396,85430596,89
chr13,52793446,52793646,69
chr13,74770921,74771121,71
chr13,95964599,95964799,33
chr13,90089843,90090043,47
chr13,90089843,90090043,97
chr13,104620245,104620445,2
chr13,104620256,104620456,11
chr13,58453680,58453880,67
chr13,58453680,58453880,70
chr13,58453679,58453879,88
chr13,58453679,58453879,89
chr13,23517223,23517423,2
chr13,23517238,23517438,11
chr13,22050821,22051021,22
chr13,22050824,22051024,24
chr13,5804045,5804245,24
chr13,48929213,48929413,60
chr13,73467462,73467662,45
chr13,73467461,73467661,56
chr13,78426826,78427026,62
chr13,78426825,78427025,81
chr13,28417966,28418166,31
chr13,93192656,93192856,2
chr13,93192649,93192849,21
chr13,93192650,93192850,32
chr13,29983793,29983993,2
chr13,111796890,111797090,11
chr13,41000739,41000939,2
chr13,118387599,118387799,2
chr13,118387610,118387810,11
chr13,117220090,117220290,2
chr13,5845430,5845630,31
chr13,101701830,101702030,2
chr13,101701836,101702036,11
chr13,101701784,101701984,26
chr13,101701784,101701984,29
chr13,101701785,101701985,37
chr13,5667009,5667209,29
chr13,5667010,5667210,37
chr13,5667010,5667210,40
chr13,36117076,36117276,2
chr13,36117098,36117298,3
chr13,36117087,36117287,11
chr13,36117099,36117299,14
chr13,36117109,36117309,22
chr13,55727057,55727257,69
chr13,46735884,46736084,11
chr13,20090406,20090606,57
chr13,107890555,107890755,8
chr13,107890556,107890756,20
chr14,113740177,113740377,64
chr14,113740176,113740376,83
chr14,6963520,6963720,66
chr14,41033319,41033519,13
chr14,18331055,18331255,12
chr14,18331066,18331266,19
chr14,27339335,27339535,85
chr14,61692031,61692231,11
chr14,61692019,61692219,31
chr14,61692059,61692259,91
chr14,20012851,20013051,11
chr14,36893064,36893264,11
chr14,54651047,54651247,22
chr14,54328669,54328869,69
chr14,54328680,54328880,88
chr14,50063076,50063276,11
chr14,50063065,50063265,22
chr14,50062917,50063117,31
chr14,54216957,54217157,22
chr14,36378267,36378467,1
chr14,36378268,36378468,12
chr14,16001879,16002079,2
chr14,60666301,60666501,7
chr14,60666312,60666512,66
chr14,54686080,54686280,31
chr14,87452078,87452278,33
chr14,18001906,18002106,27
chr14,70276774,70276974,23
chr14,70276775,70276975,34
chr14,45691150,45691350,1
chr14,45691151,45691351,12
chr14,61805853,61806053,2
chr14,121822924,121823124,10
chr14,34660222,34660422,1
chr14,34660223,34660423,12
chr14,78384458,78384658,3
chr14,78384459,78384659,14
chr14,80030322,80030522,33
chr14,77011753,77011953,2
chr14,77011764,77011964,11
chr14,77011815,77012015,11
chr14,57617757,57617957,64
chr14,57617756,57617956,83
chr14,57617757,57617957,94
chr14,18371816,18372016,11
chr14,31272361,31272561,2
chr14,31272383,31272583,2
chr14,31272403,31272603,2
chr14,31272367,31272567,11
chr14,118932996,118933196,2
chr14,118932986,118933186,62
chr14,118932974,118933174,69
chr14,118932985,118933185,81
chr14,56304038,56304238,2
chr14,56304058,56304258,2
chr14,40949890,40950090,1
chr14,40949891,40950091,12
chr14,70181326,70181526,2
chr14,70181337,70181537,11
chr14,63066780,63066980,2
chr14,79393478,79393678,68
chr14,79393478,79393678,69
chr14,47418036,47418236,23
chr14,47418037,47418237,34
chr14,62940857,62941057,67
chr14,62940856,62941056,88
chr14,62940856,62941056,89
chr14,122801947,122802147,11
chr14,79558000,79558200,2
chr14,16243383,16243583,38
chr14,62870342,62870542,11
chr14,118233518,118233718,2
chr14,52119612,52119812,2
chr14,52119623,52119823,11
chr14,13961178,13961378,62
chr14,13961177,13961377,71
chr14,13961177,13961377,81
chr14,13961178,13961378,92
chr14,27412859,27413059,16
chr14,122902134,122902334,11
chr14,31933748,31933948,1
chr14,31933694,31933894,11
chr14,31933749,31933949,12
chr14,73049022,73049222,1
chr14,73049023,73049223,12
chr14,56575813,56576013,24
chr14,31670108,31670308,3
chr14,31670109,31670309,14
chr14,74880835,74881035,4
chr14,82544470,82544670,4
chr14,82544288,82544488,71
chr14,61599296,61599496,63
chr14,60264982,60265182,27
chr14,79530533,79530733,2
chr14,63544024,63544224,2
chr14,64885190,64885390,2
chr14,121324623,121324823,53
chr14,55014815,55015015,68
chr14,31781837,31782037,2
chr14,36864275,36864475,2
chr14,68050706,68050906,2
chr14,36953011,36953211,91
chr14,51892338,51892538,6
chr14,64931166,64931366,31
chr14,66228914,66229114,36
chr14,79331260,79331460,77
chr14,79331260,79331460,80
chr14,78303613,78303813,1
chr14,78303614,78303814,12
chr14,16678193,16678393,1
chr14,16678201,16678401,11
chr14,16678194,16678394,12
chr14,16678197,16678397,31
chr14,16678182,16678382,91
chr14,73254023,73254223,11
chr14,70074819,70075019,57
chr14,20885481,20885681,2
chr14,73088141,73088341,87
chr14,27238206,27238406,4
chr14,27238202,27238402,23
chr14,27238203,27238403,34
chr14,85936183,85936383,36
chr14,85936183,85936383,39
chr14,54518348,54518548,2
chr14,70065556,70065756,84
chr14,55560177,55560377,11
chr14,26670081,26670281,7
chr14,29967666,29967866,2
chr14,67715527,67715727,38
chr14,54463050,54463250,71
chr15,81330100,81330300,31
chr15,5769565,5769765,4
chr15,5769549,5769749,11
chr15,5769575,5769775,21
chr15,5769576,5769776,32
chr15,101242927,101243127,11
chr15,93171703,93171903,4
chr15,59936684,59936884,10
chr15,73155249,73155449,2
chr15,36438809,36439009,13
chr15,80066761,80066961,2
chr15,61546800,61547000,9
chr15,61546801,61547001,17
chr15,75436677,75436877,4
chr15,102693158,102693358,86
chr15,102693158,102693358,89
chr15,55764128,55764328,2
chr15,60130244,60130444,21
chr15,60130245,60130445,32
chr15,60130239,60130439,33
chr15,25740211,25740411,60
chr15,8984977,8985177,1
chr15,8985078,8985278,4
chr15,8984978,8985178,12
chr15,101283235,101283435,72
chr15,36517767,36517967,11
chr15,80225141,80225341,11
chr15,62752876,62753076,19
chr15,99000211,99000411,1
chr15,99000219,99000419,11
chr15,99000212,99000412,12
chr15,51871005,51871205,1
chr15,51871013,51871213,11
chr15,51871006,51871206,12
chr15,80630326,80630526,2
chr15,6034568,6034768,31
chr15,50662200,50662400,9
chr15,50662201,50662401,17
chr15,79658121,79658321,11
chr15,79658141,79658341,11
chr15,73595581,73595781,13
chr15,79956398,79956598,11
chr15,25896925,25897125,31
chr15,35119843,35120043,24
chr15,46869969,46870169,43
chr15,55889693,55889893,93
chr15,97577948,97578148,62
chr15,97577947,97578147,71
chr15,97577947,97578147,81
chr15,97577948,97578148,92
chr15,50870442,50870642,22
chr15,97821343,97821543,41
chr15,97821343,97821543,91
chr15,5510271,5510471,18
chr15,5464960,5465160,1
chr15,5464953,5465153,11
chr15,5464961,5465161,12
chr15,5464949,5465149,31
chr15,86045675,86045875,11
chr15,97667658,97667858,7
chr15,97667489,97667689,23
chr15,97667490,97667690,34
chr15,35295861,35296061,2
chr15,81908722,81908922,11
chr15,81081497,81081697,2
chr15,5514296,5514496,72
chr15,5514296,5514496,82
chr15,73140501,73140701,33
chr15,99416862,99417062,2
chr15,66813867,66814067,38
chr15,66813867,66814067,39
chr15,66813879,66814079,61
chr15,36458527,36458727,1
chr15,36458528,36458728,12
chr15,36415569,36415769,2
chr15,36652441,36652641,2
chr15,38129277,38129477,2
chr15,97406021,97406221,24
chr15,65324445,65324645,21
chr15,65324446,65324646,32
chr15,102377018,102377218,38
chr15,31225893,31226093,1
chr15,31225899,31226099,3
chr15,31225894,31226094,12
chr15,31225900,31226100,14
chr15,31225907,31226107,22
chr15,73175953,73176153,13
chr15,100706166,100706366,66
chr15,72810241,72810441,77
chr15,61670510,61670710,72
chr15,61670510,61670710,82
chr15,94494177,94494377,2
chr15,101486206,101486406,26
chr15,36448752,36448952,11
chr15,76701021,76701221,11
chr15,5840190,5840390,4
chr15,28189463,28189663,3
chr15,28189435,28189635,11
chr15,28189464,28189664,14
chr15,28189466,28189666,23
chr15,28189467,28189667,34
chr15,53216512,53216712,11
chr15,53127722,53127922,93
chr15,9701750,9701950,11
chr15,9701766,9701966,13
chr15,36303708,36303908,69
chr15,85653981,85654181,57
chr15,85653981,85654181,87
chr15,63829017,63829217,2
chr15,73149658,73149858,11
chr15,6579604,6579804,31
chr15,73118077,73118277,94
chr15,66445516,66445716,51
chr15,76316882,76317082,40
chr15,81361079,81361279,2
chr15,50361525,50361725,62
chr15,50361524,50361724,81
chr15,64279306,64279506,1
chr15,64279301,64279501,2
chr15,64279312,64279512,11
chr15,64279307,64279507,12
chr15,98985918,98986118,1
chr15,98985919,98986119,12
chr15,100748108,100748308,39
chr15,58140921,58141121,13
chr15,59280350,59280550,33
chr15,102526605,102526805,3
chr15,102526602,102526802,11
chr15,102526606,102526806,14
chr15,27596962,27597162,1
chr15,27596963,27597163,12
chr15,9575173,9575373,60
chr15,83602731,83602931,56
chr15,83602544,83602744,61
chr15,101284004,101284204,2
chr15,83563166,83563366,1
chr15,83563151,83563351,11
chr15,83563167,83563367,12
chr15,78581732,78581932,22
chr15,89149876,89150076,22
chr15,93518757,93518957,1
chr15,93518747,93518947,2
chr15,93518758,93518958,12
chr15,5107912,5108112,2
chr15,36214222,36214422,4
chr15,3995182,3995382,1
chr15,3995183,3995383,12
chr15,12010099,12010299,2
chr15,12010102,12010302,21
chr15,12010103,12010303,32
chr15,102458802,102459002,22
chr15,96710405,96710605,3
chr15,96710406,96710606,14
chr15,8444250,8444450,11
chr15,99393754,99393954,31
chr16,55556257,55556457,27
chr16,55556257,55556457,30
chr16,53336369,53336569,4
chr16,53336350,53336550,11
chr16,24624889,24625089,68
chr16,24624889,24625089,69
chr16,80470301,80470501,2
chr16,92884063,92884263,53
chr16,24215440,24215640,24
chr16,17614810,17615010,2
chr16,46009339,46009539,1
chr16,46009350,46009550,3
chr16,46009340,46009540,12
chr16,46009351,46009551,14
chr16,46009514,46009714,31
chr16,95360161,95360361,8
chr16,45998372,45998572,2
chr16,45998393,45998593,13
chr16,92868977,92869177,3
chr16,92869057,92869257,13
chr16,92868978,92869178,14
chr16,92869060,92869260,33
chr16,92620982,92621182,56
chr16,43708494,43708694,61
chr16,35941533,35941733,61
chr16,76899279,76899479,4
chr16,11218405,11218605,28
chr16,24860700,24860900,57
chr16,24860700,24860900,60
chr16,24860701,24860901,93
chr16,23983461,23983661,2
chr16,23983468,23983668,11
chr16,50841574,50841774,1
chr16,50841585,50841785,3
chr16,50841575,50841775,12
chr16,50841579,50841779,13
chr16,50841586,50841786,14
chr16,50841591,50841791,33
chr16,50841609,50841809,33
chr16,50841627,50841827,33
chr16,50841645,50841845,33
chr16,78452669,78452869,1
chr16,44320654,44320854,2
chr16,13796690,13796890,31
chr16,30439117,30439317,4
chr16,30439070,30439270,21
chr16,30439071,30439271,32
chr16,37011504,37011704,80
chr16,37011504,37011704,90
chr16,76337111,76337311,1
chr16,76337112,76337312,12
chr16,94601478,94601678,7
chr16,4289711,4289911,2
chr16,23135403,23135603,3
chr16,23135407,23135607,4
chr16,23135412,23135612,13
chr16,23135404,23135604,14
chr16,23135420,23135620,21
chr16,23135421,23135621,32
chr16,23135415,23135615,33
chr16,45007233,45007433,84
chr16,38678640,38678840,2
chr16,92818421,92818621,3
chr16,92818422,92818622,14
chr16,91461405,91461605,2
chr16,23151646,23151846,54
chr16,16828721,16828921,2
chr16,16828741,16828941,2
chr16,16828716,16828916,22
chr16,3872134,3872334,1
chr16,3872135,3872335,12
chr16,38346758,38346958,1
chr16,38346759,38346959,12
chr16,18066104,18066304,8
chr16,18066104,18066304,9
chr16,18066105,18066305,17
chr16,91443625,91443825,2
chr16,91443610,91443810,11
chr16,91443682,91443882,82
chr16,78490305,78490505,9
chr16,78490306,78490506,17
chr16,24629379,24629579,84
chr16,10724985,10725185,38
chr16,91688959,91689159,64
chr16,91688958,91689158,73
chr16,91688958,91689158,83
chr16,33606712,33606912,57
chr16,35871412,35871612,33
chr16,35871430,35871630,33
chr16,56932460,56932660,11
chr16,23144160,23144360,2
chr16,23144180,23144380,2
chr16,23144262,23144462,11
chr16,94332158,94332358,18
chr16,94332146,94332346,41
chr16,94332292,94332492,87
chr16,94332292,94332492,90
chr16,94332146,94332346,91
chr16,43664311,43664511,51
chr16,43664312,43664512,62
chr16,43664311,43664511,81
chr16,23195447,23195647,10
chr16,92826191,92826391,31
chr16,52147472,52147672,2
chr16,52147349,52147549,9
chr16,52147350,52147550,17
chr16,59472093,59472293,31
chr16,51690680,51690880,33
chr16,45158447,45158647,1
chr16,45158441,45158641,2
chr16,45158436,45158636,11
chr16,45158448,45158648,12
chr16,23274702,23274902,8
chr16,20425713,20425913,1
chr16,20425724,20425924,2
chr16,20425718,20425918,11
chr16,20425714,20425914,12
chr16,33380650,33380850,98
chr16,33380650,33380850,99
chr16,38131987,38132187,91
chr16,91484579,91484779,61
chr16,91484571,91484771,69
chr16,96192639,96192839,11
chr16,96192635,96192835,61
chr16,52061400,52061600,31
chr16,90727957,90728157,61
chr16,90727957,90728157,91
chr17,53582433,53582633,2
chr17,53582399,53582599,11
chr17,78455095,78455295,33
chr17,33992012,33992212,33
chr17,75876955,75877155,1
chr17,75876945,75877145,2
chr17,75876956,75877156,12
chr17,18998816,18999016,2
chr17,29533875,29534075,3
chr17,29533876,29534076,14
chr17,32073267,32073467,11
chr17,32073287,32073487,11
chr17,87665323,87665523,2
chr17,30214408,30214608,16
chr17,38162242,38162442,13
chr17,38162272,38162472,31
chr17,38162245,38162445,33
chr17,38162263,38162463,33
chr17,56842409,56842609,84
chr17,83709484,83709684,11
chr17,22649157,22649357,2
chr17,46871153,46871353,3
chr17,46871154,46871354,14
chr17,48043857,48044057,13
chr17,48043860,48044060,33
chr17,48043878,48044078,33
chr17,86535802,86536002,2
chr17,86535812,86536012,8
chr17,86535779,86535979,11
chr17,66070688,66070888,8
chr17,66070689,66070889,20
chr17,47923522,47923722,33
chr17,51820524,51820724,1
chr17,51820525,51820725,12
chr17,59909222,59909422,1
chr17,59909208,59909408,2
chr17,59909223,59909423,12
chr17,50426098,50426298,51
chr17,50426099,50426299,92
chr17,36031884,36032084,1
chr17,36031885,36032085,12
chr17,83271846,83272046,3
chr17,83271847,83272047,14
